house_name,house_location,house_status,house_price,price_unit
瀚海尔湾,[ 金水 金水区 ] 鸿宝路与鸿苑路交会处西北角（东三环与...,在售,20000,元/㎡
亚星福邸,[ 上街 上街 ] 金华路与丹江南路交叉口,在售,7300,元/㎡
亚星金运外滩,"[ 二七 南三环 ] 南三环,近工人路",在售,12500,元/㎡起
亚星观邸,"[ 二七 嵩山南路 ] 嵩山南路,近南三环",在售,17000,元/㎡
亚星盛世云水居,[ 二七 南三环 ] 嵩山南路,在售,13000,元/㎡起
和润林湖美景,[ 中原 西流湖 ] 郑州市西三环与建设路交会处北200米路...,待售,15000,元/㎡
朗悦公园府,[ 高新区 高新区 ] 科学大道与雪松路交会处南500米,在售,15500,元/㎡
瀚海思念城,[ 金水 东风渠 ] 国基路渠东路交汇处东南,待售,16146,元/m²
碧桂园天玺,[ 经济开发区 经开区 ] 经开区第一大街与航海路交汇处北500米,在售,20000,元/㎡
恒大城,"[ 高新区 高新区 ] 白桦路,近银杏路",在售,16000,元/㎡
融侨悦澜庭,"[ 二七 嵩山南路 ] 嵩山南路,近006乡道",在售,16000,元/㎡
郑州孔雀城,[ 新郑市 新郑 ] 郑新快速路与新老107连接线交汇处西南,在售,8500,元/㎡
璀璨熙湖,[ 中原 西流湖 ] 陇海路与汇文路交汇处向南600米,在售,15300,元/㎡
招商公园1872,[ 二七 其他 ] 西四环萍湖路交汇处向南约1000米,在售,15000,元/㎡
国控碧桂园天澜,[ 惠济 惠济区 ] 惠济区天河路与大运河索须河交汇处北2...,在售,12000,元/㎡
金辉滨河云著,[ 经济开发区 滨河国际新城 ] 滨河国际新城经开十七大街与经南十三路...,在售,15000,元/㎡
正商家河家,"[ 惠济 惠济区 ] 开元路,近江山路",在售,12500,元/㎡
谦祥福晟兴隆城,[ 惠济 惠济区 ] 兴隆铺路,在售,15000,元/㎡
鑫苑国际新城,[ 管城 管城 ] 紫荆山路,在售,14500,元/㎡
宝能郑州中心,[ 郑东新区 郑东新区 ] 郑东新区高铁商务区商鼎路与博学路交汇...,在售,15000,元/㎡起
融信江湾城,[ 荥阳市 荥阳市 ] 沿黄快速路与江山路交会处西,在售,7800,元/㎡
旭辉正荣首府,"[ 二七 嵩山南路 ] 嵩山南路,近南四环",在售,13800,元/㎡
金科博翠书院小镇,[ 郑东新区 绿博白沙 ] 广惠街与琼花路交汇处,在售,12500,元/㎡
恒祥百悦城,[ 金水 国贸 ] 红旗路,在售,19000,元/㎡
青风公园,"[ 经济开发区 滨河国际新城 ] 经开十七大街,近经南十二路",在售,17500,元/㎡
城南正荣府,[ 新郑市 龙湖 ] 大学路与泰山路交汇处东南角,在售,8500,元/㎡
融创中永中原大观,[ 金水 金水区 ] 郑州市中州大道北三环交会处西北,在售,13000,元/㎡
永威西郡,"[ 中原 陇海西路 ] 中原西路,近连天线",在售,13700,元/㎡
碧桂园中央公园,[ 中牟县 中牟县 ] 郑开大道与广惠街交汇处向东500米,在售,11000,元/㎡
美盛北龙台,[ 金水 金水区 ] 龙湖北岸中央大道与杨金路交叉口,在售,22000,元/㎡
融创瀚海大河宸院,"[ 惠济 惠济区 ] 天河路,近大河路",在售,15000,元/㎡
融创金林金水府,[ 金水 金水区 ] 未来路与福元路交汇处,在售,19000,元/㎡
新田印象,[ 郑东新区 郑东新区 ] 金水东路与前程路东500米（象湖畔）,在售,10000,元/㎡
万锦熙岸,[ 高新区 高新区 ] 高新区科学大道与创新大道交汇处北800...,在售,12600,元/㎡
万科大都会,"[ 二七 二七 ] 大学南路,近南四环",在售,12800,元/㎡
新密碧桂园,[ 新密市 新密市 ] 溱水路与政通路交叉口东北角,在售,9500,元/㎡
东润玺城,价格,在售,8700,元/㎡
绿都澜湾,[ 管城 管城 ] 宇通路,在售,11000,元/㎡
碧桂园龙城天悦,[ 荥阳市 荥阳市 ] 中原西路与荥泽大道交汇处东北角,在售,8500,元/㎡
路劲九郡,[ 中牟县 中牟县 ] 郑东中牟文博路北新圃街东,在售,8600,元/㎡
汇泉景悦城,[ 中原 西流湖 ] 中原区西三环与颖河路交汇处,在售,13800,元/㎡
星联湾,[ 郑东新区 郑东新区 ] 雁鸣路,在售,30000,元/㎡
佳兆业悦峰,[ 新郑市 新郑 ] 文化路与中兴路交会处,在售,8200,元/㎡
正商林溪铭筑,[ 惠济 北大学城 ] 大河路,在售,9400,元/㎡
碧桂园峯景,[ 经济开发区 经开区 ] 航海东路与凤栖路向东200米路北,在售,11616,元/㎡
万科溪望,[ 经济开发区 经开区 ] 郑东商都路凤凰大街向南500米,在售,13200,元/㎡
万科荣成兰乔圣菲,"[ 中牟县 中牟县 ] 广惠街,近郑汴物流通道",在售,11500,元/㎡
鸿盛新城4期青春里,[ 上街 上街 ] 许昌路西段26号,在售,5800,元/㎡
碧桂园万山湖壹号,[ 荥阳市 荥阳市 ] 陇海快速路,在售,10000,元/㎡
富田兴和湾,[ 新郑市 龙湖 ] 鸿苑路,在售,11000,元/㎡
恒大悦龙台,"[ 郑东新区 北龙湖 ] 龙湖外环路,近龙翔八街",在售,35000,元/㎡
郑州碧桂园3期,[ 荥阳市 荥阳市 ] 郑州绕城高速公路,在售,10500,元/㎡
泰宏建业国际城,[ 二七 南三环 ] 大学南路,在售,13600,元/㎡
名门天境,[ 金水 金水区 ] 农业路与中州大道交汇处西100米,在售,16900,元/㎡
中原大观星光IN,[ 金水 金水区 ] 中州大道北三环交会处西北,在售,13500,元/㎡
鑫苑名城,[ 二七 嵩山南路 ] 嵩山南路,在售,13200,元/㎡
正商兰庭华府,[ 新郑市 新郑 ] 郑新快速路与祥云路交会处东南角,在售,10200,元/㎡
长基雁月湾,[ 中牟县 雁鸣湖 ] 雁鸣大道,在售,6816,元/㎡
阳光城,[ 管城 管南片 ] 七里河路,在售,14000,元/㎡
亚新美好香颂,"[ 郑东新区 绿博白沙 ] 九州路,近人文路",在售,14000,元/㎡
正商河峪洲,"[ 惠济 惠济区 ] 沿黄快速路,近民生路",在售,12000,元/㎡
万科天伦紫台,"[ 惠济 惠济区 ] 大河路,近文化北路",在售,15500,元/㎡
亚新美好艺境,"[ 郑东新区 绿博白沙 ] 郑汴物流通道,近人文路",在售,14000,元/㎡
万科美景世玠,[ 金水 金水区 ] 金水区黄河路南阳路向北100米,在售,34000,元/㎡
福晟谦祥钱隆城,[ 高新区 科学大道 ] 科学大道,在售,14200,元/㎡
绿城明月江南,[ 荥阳市 荥阳市 ] 荥泽大道汜河路交叉口,在售,8200,元/㎡
浩创梧桐春晓,"[ 新郑市 新郑 ] 新郑快速通道,近s102",在售,8600,元/㎡
花漾里,[ 惠济 惠济区 ] 南阳路兴隆铺路交会处向西500米路南,在售,15000,元/㎡
正商双湖湾,[ 中牟县 雁鸣湖 ] 雁鸣大道,在售,8000,元/㎡
城果,[ 金水 金水区 ] 东明路与商城路北100米路东,在售,16000,元/㎡
鼎天東尚,[ 郑东新区 龙子湖 ] 博学路与薛夏北街交汇处东南角,在售,18500,元/㎡
龙源世纪龙城,[ 管城 管城 ] 石化路9号,在售,15500,元/㎡
安恒品邸,[ 航空港区 航空港 ] 解放大道与翠竹路交汇处,在售,7400,元/㎡
兴忠启程,"[ 管城 管城 ] 中州大道,近航海东路",在售,15500,元/㎡
开封恒大帝景,[ 郑州周边 其他 ] 郑开大道与九大街交会处向北500米,在售,9800,元/㎡
永威上和郡,"[ 郑东新区 绿博白沙 ] 锦荣路,近人文路",在售,16000,元/㎡
中建森林上郡,[ 航空港区 航空港 ] 郑港一路,在售,10000,元/㎡
金马凯旋家居CBD,[ 中原 陇海西路 ] 陇海路西四环,在售,10000,元/㎡
融创御湖宸院,[ 中原 中原万达 ] 航海路桐柏路交会处向南500米路西,在售,14800,元/㎡
郑住天地云墅,[ 登封市 登封市 ] 太和路与玉带路交会处东北角,在售,6000,元/㎡
碧桂园翡翠湾峯景,[ 经济开发区 经开区 ] 新安路,在售,11600,元/㎡
锦绣山河,[ 二七 嵩山南路 ] 庆泰路7号,在售,11000,元/㎡
正商善水上境,[ 郑东新区 北龙湖 ] 郑东新区平安大道与东风南路交会处向东...,在售,32000,元/㎡
金地格林小城,[ 荥阳市 荥阳市 ] 桃贾路,在售,8200,元/㎡
保利文化广场,[ 高新区 高新区 ] 国槐街21号,在售,10500,元/㎡
万科城,[ 高新区 高新区 ] 科学大道与红松路交会处向北700余米,在售,13600,元/㎡
公园世家,[ 高新区 科学大道 ] 科学大道与石楠路交汇处,在售,13500,元/㎡
云松金域华府,[ 郑州周边 平原新区 ] 平原新区太行大道与嘉陵江路交汇处西北...,在售,8000,元/㎡起
康桥铂舍,[ 金水 金水区 ] 金水区南阳路与农业路西南角,在售,13500,元/㎡
开封恒大文化旅游城,[ 郑州周边 其他 ] 郑开新区，开封自贸区,在售,10000,元/㎡
万科美景龙门,"[ 管城 管南片 ] 航海东路,近腾飞路",在售,14000,元/㎡
浩创梧桐郡,[ 新郑市 龙湖 ] 祥和路,待售,9800,元/m²
世豫西西里传说,"[ 郑州周边 平原新区 ] 平原大道,近滨湖大道",在售,7500,元/㎡
万向桃源居,[ 郑东新区 龙子湖 ] 龙子湖博学路薛夏南街往东300米路南,在售,17500,元/㎡
润丰新尚,[ 新郑市 薛店 ] 解放路,在售,8200,元/㎡
金科御府,[ 新郑市 新郑 ] 中兴路与中华路交会处向北200米路西,在售,7500,元/㎡
九龙城,价格,在售,15500,元/㎡
碧桂园豪园,"[ 中牟县 新县城 ] 福顺街,近人文路",在售,12000,元/㎡
东熙汇,[ 经济开发区 经开区 ] 航海东路与前程大道交汇处西北角,在售,11000,元/㎡
盛润锦绣城,[ 中原 碧沙岗 ] 棉纺路,在售,13500,元/㎡
裕华满园,"[ 高新区 高新区 ] 莲花街,近西四环",在售,13000,元/㎡
航美国际智慧城,[ 新郑市 薛店 ] 京港澳高速薛店出口西3公里,在售,7500,元/㎡
升龙御玺,"[ 中原 其他 ] 汝河路,近桐柏路",在售,14500,元/㎡
清华城,[ 金水 金水区 ] 中州大道与陇海快速路交会处西,在售,14000,元/㎡起
清华忆江南,[ 荥阳市 荥阳市 ] 伴山东路,在售,9000,元/㎡
新田城海豚湾,[ 荥阳市 荥阳市 ] 洞林湖风景区,在售,9000,元/㎡
郑东碧桂园,"[ 郑东新区 绿博白沙 ] 人文路,近郑开大道",在售,20000,元/㎡
新郑恒大悦龙湾,[ 新郑市 新郑 ] 郑新快速路与新村大道交叉口东北角,在售,9100,元/㎡
五龙新城,[ 高新区 高新区 ] 五龙口南路,在售,15000,元/㎡
正商创富欣城,"[ 二七 二七 ] 长江东路,近连云路",在售,11500,元/㎡
恒大御景湾,"[ 郑州周边 平原新区 ] 滨湖大道,近太行大道",在售,8800,元/㎡
奥兰和园,[ 管城 管南片 ] 城东南路,在售,16900,元/㎡
恒大金碧天下,"[ 郑州周边 平原新区 ] 丹江路,近太行大道",在售,9000,元/㎡起
郑西理想城,[ 荥阳市 荥阳市 ] 中原西路,在售,8000,元/㎡
新城郡望府,[ 荥阳市 荥阳市 ] 郑州荥阳市郑上路与飞龙路交会处西南角,在售,8500,元/㎡
升龙天汇广场,"[ 中原 碧沙岗 ] 农业路,近朱屯东路",在售,14500,元/㎡
正弘悦云庄,"[ 郑州周边 平原新区 ] 311省道,近京深线",在售,8000,元/㎡起
建海绿荫半岛,[ 荥阳市 荥阳市 ] 郑上路,在售,8000,元/㎡
阳光城丽景公馆,"[ 中原 西流湖 ] 西三环,近中原西路",在售,16000,元/㎡
安纳西庄园,"[ 航空港区 航空港 ] 郑港六街,近郑港七街",在售,9600,元/㎡
恒大金碧天下半城湖,[ 郑州周边 平原新区 ] 长江大道与太行大道交汇处西南角,在售,8500,元/㎡
谦祥万和城,[ 高新区 科学大道 ] 长椿路,在售,14000,元/㎡
领创天誉华庭,[ 中原 桐柏北路 ] 冉屯东路,在售,15600,元/㎡
经开万锦城,[ 经济开发区 经开区 ] 航海路,在售,16000,元/㎡
正商公主湖,"[ 新郑市 龙湖 ] 郑新快速通道,近新村大道",在售,8400,元/㎡
啟福城,[ 中原 中原万达 ] 长江路与西三环交汇处向西500米,在售,11500,元/㎡
康桥九溪郡,[ 新郑市 龙湖 ] 郑新快速路与双湖大道交汇处,待售,10567,元/m²
伟业龙湖上城,[ 金水 金水区 ] 杨金路,在售,28000,元/㎡
锦雍水之郡,"[ 郑东新区 龙子湖 ] 姚桥路,近德惠街",待售,18833,元/m²
绿地溱水小镇,[ 新密市 新密市 ] 大学南路与密杞大道交会处,待售,8420,元/m²
浩创梧桐花语,[ 航空港区 航空港 ] 航空港区薛店神州路与枣园路交会处,待售,8000,元/㎡
阳光城檀悦,[ 经济开发区 经开区 ] 航海东路与经开第一大街交汇处,在售,18000,元/㎡
海龙钰苑,"[ 荥阳市 荥阳市 ] 索河路,近织机路",在售,8600,元/㎡
美景芳华,"[ 经济开发区 经开区 ] 经开第三大街,近南三环",在售,13000,元/㎡
云瓴国际,"[ 航空港区 航空港 ] 四港联动大道,近郑港一路",在售,10000,元/㎡
金苑阳光里,[ 荥阳市 荥阳市 ] 索河路五一路交汇处,在售,8700,元/㎡
华尔中心,[ 金水 国贸 ] 经三路广电南路交汇处西北角,待售,19048,元/m²
永威上和府,[ 中牟县 雁鸣湖 ] 雁鸣大道与连霍高速交叉口向北1000m,待售,23000,元/㎡
北龙湖金茂府,[ 郑东新区 北龙湖 ] 朝阳路九如东路交汇处东100米,在售,65000,元/㎡
永威金域上院,[ 新密市 新密市 ] 溱水路与金凤路交汇处东北角,在售,9400,元/㎡
荣盛华府,[ 郑东新区 北龙湖 ] 郑东新区九如路朝阳路交汇处,在售,45000,元/㎡
悦湖会,"[ 中牟县 中牟县 ] 泰安街,近商都大道",在售,9700,元/㎡
正商书香铭筑,"[ 郑东新区 郑东新区 ] 郑信路,近郑开大道",在售,15000,元/㎡
五建新街坊,[ 中原 中原万达 ] 建设路,在售,16000,元/㎡
豫发国园玖号院,"[ 航空港区 航空港 ] 盛祥路,近郑港四街",在售,11500,元/㎡
雅居乐御宾府,[ 郑东新区 北龙湖 ] 郑东龙湖如意东路与朝阳路交会处,在售,41500,元/㎡
绿地香颂,"[ 中牟县 雁鸣湖 ] 高尔夫路,近雁鸣大道",在售,14000,元/㎡
碧桂园凤凰湾,"[ 郑州周边 平原新区 ] 滨湖大道,近卫河路",在售,7600,元/㎡
台隆合园,[ 惠济 惠济区 ] 南阳路弘润路交会处西北角,在售,15000,元/㎡
新密建业壹号城邦,[ 新密市 新密市 ] 未来大道与互助街交汇处向西200米,在售,6900,元/㎡
中浩鸿鹄郡,[ 新郑市 龙湖 ] 双湖大道和紫荆山南路（鸿鹄路）交叉口...,在售,9800,元/㎡
城市之光,"[ 中原 中原万达 ] 西三环,近颖河西路",在售,14500,元/㎡
山顶御景园,"[ 航空港区 航空港 ] 郑港二街,近郑港一路",在售,9500,元/㎡
华润平原府,[ 郑州周边 平原新区 ] 平原新区（新乡市与郑州市交接处）华山...,在售,6900,元/㎡起
和昌珑悦,[ 惠济 惠济区 ] 郑州市北三环与丰华路交汇处西南角,在售,13800,元/㎡
清华大溪地,[ 荥阳市 荥阳市 ] 商隐路,在售,9000,元/㎡
明都公馆,价格,待售,9800,元/m²
浩创梧桐郡,[ 新郑市 龙湖 ] 祥和路,待售,9800,元/m²
世豫西西里传说,"[ 郑州周边 平原新区 ] 平原大道,近滨湖大道",在售,7500,元/㎡
郑东龙湖一号,[ 金水 金水区 ] 中州大道与杨金路交汇处东500米,待售,20000,元/㎡
福晟南山府,[ 荥阳市 荥阳市 ] 滨湖南路与碧园路交叉口西南侧,在售,11500,元/㎡
万向桃源居,[ 郑东新区 龙子湖 ] 龙子湖博学路薛夏南街往东300米路南,在售,17500,元/㎡
润丰新尚,[ 新郑市 薛店 ] 解放路,在售,8200,元/㎡
金科御府,[ 新郑市 新郑 ] 中兴路与中华路交会处向北200米路西,在售,7500,元/㎡
国控东宸,[ 郑东新区 CBD ] 黄河南路与正光路交汇处向东20米,在售,22000,元/㎡起
蓝天商务花园,[ 航空港区 航空港 ] 云港路,在售,14000,元/㎡
九龙城,[ 中原 西流湖 ] 桐柏路,在售,15500,元/㎡
康桥东麓园,[ 金水 金水区 ] 金水区东三环杨金路交汇处向西500米路...,在售,22000,元/㎡
九龙新城,[ 经济开发区 滨河国际新城 ] 新安路,在售,11750,元/㎡
翰林国际城,[ 高新区 高新区 ] 莲花街,在售,14500,元/㎡
碧桂园豪园,"[ 中牟县 新县城 ] 福顺街,近人文路",在售,12000,元/㎡
东熙汇,[ 经济开发区 经开区 ] 航海东路与前程大道交汇处西北角,在售,11000,元/㎡
荣盛祝福花语水岸,"[ 高新区 化工路 ] 西四环,近药厂路",在售,13000,元/㎡
盛润锦绣城,[ 中原 碧沙岗 ] 棉纺路,在售,13500,元/㎡
永威城,[ 管城 管南片 ] 中州大道,在售,14000,元/㎡
润丰聚尚,[ 新郑市 薛店 ] 世纪大道与金河大道交汇处西200米,在售,8000,元/㎡
裕华满园,"[ 高新区 高新区 ] 莲花街,近西四环",在售,13000,元/㎡
航美国际智慧城,[ 新郑市 薛店 ] 京港澳高速薛店出口西3公里,在售,7500,元/㎡
升龙御玺,"[ 中原 其他 ] 汝河路,近桐柏路",在售,14500,元/㎡
东原晴天见,"[ 二七 南三环 ] 嵩山南路,近南三环",在售,12500,元/㎡
清华城,[ 金水 金水区 ] 中州大道与陇海快速路交会处西,在售,14000,元/㎡起
昌建君悦府,[ 二七 嵩山南路 ] 嵩山路与南四环交会处东200米路南,在售,13000,元/㎡
清华忆江南,[ 荥阳市 荥阳市 ] 伴山东路,在售,9000,元/㎡
新田城海豚湾,[ 荥阳市 荥阳市 ] 洞林湖风景区,在售,9000,元/㎡
荣邦城,[ 高新区 高新区 ] 牡丹路38号,在售,13000,元/㎡
万科民安星辰,[ 中原 中原万达 ] 航海路与桐柏路交叉口西南,在售,9999,元/㎡
元正·康郡,[ 荥阳市 荥阳市 ] 中原新区建设西路与郑西绕城交汇处东北...,在售,9500,元/㎡
正商滨河铭筑,"[ 经济开发区 滨河国际新城 ] 经南九路,近经开十五大街",在售,11500,元/㎡
郑东碧桂园,"[ 郑东新区 绿博白沙 ] 人文路,近郑开大道",在售,20000,元/㎡
招商轩辕华府,[ 新郑市 新郑 ] 政通路中兴路交会处向北500米路东,在售,9300,元/㎡
新郑恒大悦龙湾,[ 新郑市 新郑 ] 郑新快速路与新村大道交叉口东北角,在售,9100,元/㎡
金科城,[ 高新区 高新区 ] 月桂路21号,在售,15800,元/㎡
中海万锦公馆,[ 经济开发区 滨河国际新城 ] 经南八路与华夏大道交汇处,在售,17000,元/㎡
康桥悦蓉园,[ 经济开发区 滨河国际新城 ] 华夏大道与经南十二路交汇处西300米,在售,19000,元/㎡
万科百荣万商国际荣寓,"[ 二七 二七 ] 大学南路,近南四环",在售,9000,元/㎡
橄榄城新公馆,"[ 二七 南三环 ] 漓江路,近连云路",在售,11500,元/㎡
五龙新城,[ 高新区 高新区 ] 五龙口南路,在售,15000,元/㎡
物华国际,[ 金水 天旺广场 ] 南阳路285号,在售,16500,元/㎡
正商创富欣城,"[ 二七 二七 ] 长江东路,近连云路",在售,11500,元/㎡
恒大御景湾,"[ 郑州周边 平原新区 ] 滨湖大道,近太行大道",在售,8800,元/㎡
奥兰和园,[ 管城 管南片 ] 城东南路,在售,16900,元/㎡
恒大金碧天下,"[ 郑州周边 平原新区 ] 丹江路,近太行大道",在售,9000,元/㎡起
亚新紫藤公馆,[ 郑东新区 龙子湖 ] 郑开大道与郑信路交叉口向南300米路西,在售,24000,元/㎡起
郑西理想城,[ 荥阳市 荥阳市 ] 中原西路,在售,8000,元/㎡
新城郡望府,[ 荥阳市 荥阳市 ] 郑州荥阳市郑上路与飞龙路交会处西南角,在售,8500,元/㎡
锦美南华福,"[ 二七 二七 ] 淮南街,近百姓路",在售,15500,元/㎡
恒大未来城,[ 郑州周边 其他 ] 开封郑开大道与十四大街至十七大街,在售,9500,元/㎡
升龙天汇广场,"[ 中原 碧沙岗 ] 农业路,近朱屯东路",在售,14500,元/㎡
正弘悦云庄,"[ 郑州周边 平原新区 ] 311省道,近京深线",在售,8000,元/㎡起
建海绿荫半岛,[ 荥阳市 荥阳市 ] 郑上路,在售,8000,元/㎡
中岳俪景湾,"[ 管城 管南片 ] 鼎瑞街,近文治路",在售,14000,元/㎡
英协生生银河居,"[ 郑东新区 郑东新区 ] 相济路,近熊儿河路",在售,23500,元/㎡
阳光城丽景公馆,"[ 中原 西流湖 ] 西三环,近中原西路",在售,16000,元/㎡
安纳西庄园,"[ 航空港区 航空港 ] 郑港六街,近郑港七街",在售,9600,元/㎡
恒大金碧天下半城湖,[ 郑州周边 平原新区 ] 长江大道与太行大道交汇处西南角,在售,8500,元/㎡
华瑞紫韵城,"[ 中原 西流湖 ] 建设西路,近长椿路",在售,13600,元/㎡
谦祥万和城,价格,在售,14000,元/㎡
万科民安云城,[ 惠济 惠济区 ] 开元路金河路交叉口向北约1公里,在售,15000,元/㎡
领创天誉华庭,[ 中原 桐柏北路 ] 冉屯东路,在售,15600,元/㎡
新城尚郡,[ 荥阳市 荥阳市 ] 郑上路,在售,9000,元/㎡
锦艺四季城,[ 惠济 惠济区 ] 天河路,在售,15500,元/㎡
经开万锦城,[ 经济开发区 经开区 ] 航海路,在售,16000,元/㎡
正金金泉大厦,[ 郑东新区 绿博白沙 ] 绿博大道与人文路交汇处东南角（绿博园...,在售,8800,元/㎡
正商公主湖,"[ 新郑市 龙湖 ] 郑新快速通道,近新村大道",在售,8400,元/㎡
英地金台府邸,[ 郑东新区 新东站 ] 东风南路,在售,23000,元/㎡
啟福城,[ 中原 中原万达 ] 长江路与西三环交汇处向西500米,在售,11500,元/㎡
万科长基云庐,[ 中牟县 雁鸣湖 ] 雁鸣大道与雁月大道交会处向西2公里,在售,320,万元/套
康桥九溪郡,[ 新郑市 龙湖 ] 郑新快速路与双湖大道交汇处,待售,10567,元/m²
伟业龙湖上城,[ 金水 金水区 ] 杨金路,在售,28000,元/㎡
锦雍水之郡,"[ 郑东新区 龙子湖 ] 姚桥路,近德惠街",待售,18833,元/m²
绿地溱水小镇,[ 新密市 新密市 ] 大学南路与密杞大道交会处,待售,8420,元/m²
郑地璞园,[ 中原 其他 ] 金水西路与秦岭路交会处,在售,13800,元/㎡
世纪城,"[ 中原 桐柏北路 ] 电厂路,近西站西路",在售,13700,元/㎡
浩创梧桐花语,[ 航空港区 航空港 ] 航空港区薛店神州路与枣园路交会处,待售,8000,元/㎡
阳光城檀悦,[ 经济开发区 经开区 ] 航海东路与经开第一大街交汇处,在售,18000,元/㎡
海龙钰苑,"[ 荥阳市 荥阳市 ] 索河路,近织机路",在售,8600,元/㎡
豫发国园捌号院,[ 航空港区 航空港 ] 航空港区雍州路与桥航路交叉口,在售,11000,元/㎡
上东国际,[ 郑东新区 郑东新区 ] 金水东路郑信路交叉口,在售,15500,元/㎡
亚新嵩山路新公馆,[ 二七 嵩山南路 ] 嵩山路与南三环交叉口向南2000米路西,在售,11000,元/㎡
美景芳华,"[ 经济开发区 经开区 ] 经开第三大街,近南三环",在售,13000,元/㎡
云瓴国际,"[ 航空港区 航空港 ] 四港联动大道,近郑港一路",在售,10000,元/㎡
金苑阳光里,[ 荥阳市 荥阳市 ] 索河路五一路交汇处,在售,8700,元/㎡
华尔中心,[ 金水 国贸 ] 经三路广电南路交汇处西北角,待售,19048,元/m²
永威上和府,[ 中牟县 雁鸣湖 ] 雁鸣大道与连霍高速交叉口向北1000m,待售,23000,元/㎡
紫檀华都住宅,[ 金水 天旺广场 ] 金水区东风路与天明路交汇处南210米,在售,16000,元/㎡
银基国际旅游度假区,"[ 新密市 新密市 ] 观老路,近X028",在售,8700,元/㎡
永威森林花语,"[ 郑东新区 绿博白沙 ] 万三公路,近郑汴物流通道",在售,22000,元/㎡
泰禾中州院子,[ 郑州周边 平原新区 ] 中州大道黄河大道交汇处西1千米,在售,14000,元/㎡
北龙湖金茂府,[ 郑东新区 北龙湖 ] 朝阳路九如东路交汇处东100米,在售,65000,元/㎡
永威金域上院,[ 新密市 新密市 ] 溱水路与金凤路交汇处东北角,在售,9400,元/㎡
荣盛华府,[ 郑东新区 北龙湖 ] 郑东新区九如路朝阳路交汇处,在售,45000,元/㎡
融侨府,[ 经济开发区 滨河国际新城 ] 经南九路与经开第十九大街交会处,在售,15300,元/㎡
未来华庭,[ 郑东新区 郑东新区 ] 文苑南路,在售,22500,元/㎡
悦湖会,"[ 中牟县 中牟县 ] 泰安街,近商都大道",在售,9700,元/㎡
正商书香铭筑,"[ 郑东新区 郑东新区 ] 郑信路,近郑开大道",在售,15000,元/㎡
盛世卧龙城,[ 中原 中原万达 ] 华山路28号,在售,13800,元/㎡
五建新街坊,[ 中原 中原万达 ] 建设路,在售,16000,元/㎡
正商城,"[ 二七 万达广场 ] 长江东路,近连云路",在售,13700,元/㎡
锦荣UI公寓,"[ 二七 南三环 ] 漓江路,近郑平公路",在售,10800,元/㎡起
豫发国园玖号院,"[ 航空港区 航空港 ] 盛祥路,近郑港四街",在售,11500,元/㎡
华润紫云府,"[ 经济开发区 经开区 ] 经开第七大街,近经北二路",在售,19000,元/㎡
雅居乐御宾府,[ 郑东新区 北龙湖 ] 郑东龙湖如意东路与朝阳路交会处,在售,41500,元/㎡
绿地香颂,"[ 中牟县 雁鸣湖 ] 高尔夫路,近雁鸣大道",在售,14000,元/㎡
