house_name,house_location,house_status,house_price,price_unit
星河传奇,[ 宝坻 宝坻新城 ] 北环路与兴海路交口,在售,10000,元/㎡起
天房万欣城,价格,在售,35000,元/㎡
香江健康小镇,[ 宝坻 宝坻新城 ] 宝白公路,在售,9500,元/㎡
中加生态示范区,[ 滨海新区 中新生态城 ] 荣盛路,在售,27000,元/㎡
天津诺德中心,[ 河北 中山路 ] 中山路,在售,39000,元/㎡起
金辉优步湖畔,"[ 滨海新区 滨海高新区 ] 高新五路,近康泰大道",在售,10500,元/㎡
星海时代花园,"[ 静海 静海经济开发区 ] 北华路与朝阳道交汇处,红星美凯龙东",在售,13300,元/㎡
宝龙国际中心,[ 滨海新区 于家堡 ] 融义路,在售,17000,元/㎡
天津富力新城,[ 静海 团泊湖 ] 环湖东路,在售,8500,元/㎡
融创星河和平印,[ 和平 南京路 ] 南京路231号,在售,59000,元/㎡
仁爱团泊湖云燕庄园,[ 静海 团泊湖 ] 中央大道,在售,170,万元/套起
金融街听湖小镇,[ 东丽 东丽湖 ] 东丽湖路与智景东道交口西行600米,在售,13500,元/㎡
萬城聚豪,[ 武清 下朱庄 ] 嘉河道123号,待售,14242,元/m²
鲲栖府,[ 东丽 华明镇 ] 弘贯东道与祥云路交口,在售,14000,元/㎡起
新华联·悦澜湾,[ 武清 中央水城 ] 黄庄街泉尚路东侧,在售,18000,元/㎡
天津·和昌府,[ 滨海新区 临港经济区 ] 东至渤海十六南路、南至空地，西至珠江...,在售,9500,元/㎡
振业铂雅轩,[ 滨海新区 开发区 ] 第一大街,在售,23000,元/㎡
龙湖首创·禧瑞郦城,[ 西青 中北镇 ] 阜锦道与金霞路交口西北侧,在售,28000,元/㎡
滨海红星天铂,[ 滨海新区 中新生态城 ] 川博道与景盛路交口,在售,20000,元/㎡起
雲锦世家,[ 西青 中北镇 ] 星光路,在售,30000,元/㎡
海河金茂府,"[ 河东 六纬路 ] 海河东路,近十五经路",在售,50000,元/㎡
佳源·观城,[ 滨海新区 塘沽 ] 洞庭路与第二大街交口,在售,19500,元/㎡
新梅江锦秀里,[ 河西 新梅江 ] 浯水道,在售,37000,元/㎡
中骏雍景府,[ 西青 张家窝 ] 枫雅道,在售,20000,元/㎡
融创中心,[ 南开 天拖 ] 红旗路,在售,30000,元/㎡
鲁能泰山7号,[ 津南 海河教育园区 ] 和慧南路,在售,24500,元/㎡
蓝光雍锦香颂,[ 津南 咸水沽镇 ] 四里沽路,在售,500,万元/套起
中海学府公馆,[ 河西 新八大里 ] 洞庭路,在售,22000,元/㎡起
绿洲湾8号,[ 武清 泗村店 ] 大东公路8号,在售,14700,元/㎡
翡翠嘉和,[ 西青 中北镇 ] 御河道与星光路口,在售,26000,元/㎡起
天保天成铂悦,[ 滨海新区 开发区 ] 太湖西路与第一大街交口,在售,31000,元/㎡
成宁府,[ 北辰 南仓 ] 志成道辅路与津围路交口（向东前行300...,在售,23000,元/㎡起
和骏新家园,[ 武清 泗村店 ] 武落路,在售,9500,元/㎡
盛景华庭,[ 北辰 津京公路 ] 永进道,在售,12000,元/㎡起
奕聪花园,[ 南开 水上奥体 ] 红旗南路,在售,22000,元/㎡
品悦江南,[ 蓟州 城关 ] 人民西路与八方路交口南行约300米,在售,14500,元/㎡起
碧桂园力高·理想海,[ 滨海新区 汉沽 ] 东扩区栖霞路与新汉街交口,在售,9300,元/㎡起
愉景城,[ 静海 团泊湖 ] 团泊大道东侧，北华北路北侧,待售,14300,元/㎡
上东金茂府,[ 东丽 津滨大道 ] 万达东津滨大道与雪山路交口（东北侧）,在售,31000,元/㎡
宝德云湾,[ 滨海新区 塘沽 ] 塘沽湾新城镇津越道与国兴路交口,在售,14500,元/㎡起
阳光100喜马拉雅,[ 南开 王顶堤 ] 红旗路与楚雄道交口,在售,34000,元/㎡起
南开悦玺,[ 南开 黄河道 ] 临潼路与安全道交口,在售,36000,元/㎡
MIG金融大厦,"[ 滨海新区 响螺湾 ] 顺河路,近集华道",在售,10000,元/㎡起
路劲隽澜湾,[ 北辰 北仓 ] 辰昌道延长线(津保高速)北侧，北运河旁,在售,16000,元/㎡
北岸中心,[ 红桥 咸阳北路 ] 光荣道,在售,41000,元/㎡
路劲太阳城,[ 河东 卫国道 ] 贺兰路,在售,28500,元/㎡
宝德时代蓝湾,[ 滨海新区 汉沽 ] 四纬路,在售,9000,元/㎡
绿氧小镇,[ 津南 辛庄镇 ] 津沽公路与鑫怡路交汇口,在售,8500,元/㎡
格调绮园,[ 河西 新八大里 ] 黑牛城道,在售,28000,元/㎡起
金逸半岛,[ 津南 双港镇 ] 赤龙街8号 开发区西区管委会南侧,在售,11000,元/㎡
天房北宁公元,[ 河北 北宁公园 ] 育红路与思源路交口，中环线盐坨桥东侧...,在售,28000,元/㎡起
远大城,[ 宝坻 宝坻新城 ] 宝白公路,在售,8500,元/㎡起
大唐盛世,[ 津南 八里台镇 ] 天嘉湖大道,在售,80,万元/套起
滨海欣嘉园暖塘,[ 滨海新区 塘沽 ] 港城大道与西中环交界处,待售,14791,元/m²
新城樾府,[ 滨海新区 中新生态城 ] 中生大道与静湖南路交口,在售,22000,元/㎡起
贻成林湖郡,[ 滨海新区 塘沽 ] 京津高速与塘汉路交口东北侧,在售,12000,元/㎡起
首创天阅海河,[ 河北 靖江路 ] 津浦北路与富堤路交口,在售,42000,元/㎡
绿城桃李春风,[ 静海 团泊湖 ] 团泊新城东区泽水北路,在售,11000,元/㎡起
万科翡翠大道,[ 西青 张家窝 ] 海泰南道与赛达大道交口,在售,28000,元/㎡起
恒大花溪小镇,[ 宝坻 宝坻新城 ] 宝白公路,在售,11000,元/㎡
招商津湾天玺,[ 和平 和平路 ] 赤峰道8号,在售,50000,元/㎡
广贤公馆,价格,在售,18000,元/㎡
碧桂园•大都汇,[ 武清 中央水城 ] 前进道与泉州路交汇处西北侧,待售,17717,元/m²
八方观园,[ 滨海新区 响螺湾 ] 中央大道,在售,15000,元/㎡起
碧桂园拾光海,[ 滨海新区 汉沽 ] 东扩区新汉街与汉丰路交口,在售,9200,元/㎡
金科集美天城,[ 滨海新区 汉沽 ] 河西六经路与一经路交口,在售,8500,元/㎡
麒麟湿地·万科小镇,[ 宁河 宁河 ] 未来科技城七里海大道与海航东路交口以...,在售,11000,元/㎡起
鑫隆苑,[ 滨海新区 塘沽 ] 中部新城银河一路,在售,9000,元/㎡起
中国铁建国际城,[ 河北 金钟河大街 ] 金钟河大街,在售,38000,元/㎡起
雅士轩,[ 河北 意奥海河 ] 进步道38号,在售,32000,元/㎡
北辰红星国际广场,[ 北辰 津京公路 ] 津京公路,在售,13000,元/㎡起
中交上东湾,[ 滨海新区 东疆港 ] 陕西道,在售,20400,元/㎡
融创御园,[ 北辰 北仓 ] 北辰道,在售,21000,元/㎡起
首创多维时光,[ 武清 河西务 ] 凤港路,在售,12000,元/㎡
京津一品,[ 北辰 津京公路 ] 京津路1号,在售,18000,元/㎡起
亿利国际生态岛,[ 滨海新区 中新生态城 ] 中生大道,在售,24000,元/㎡起
美克嘉美湾,[ 武清 杨村 ] 翠亨路,在售,18000,元/㎡起
亿博香墅里,[ 武清 下朱庄 ] 雍阳西道,在售,13000,元/㎡
天津宝安江南城,[ 西青 杨柳青 ] 青静路,在售,20000,元/㎡起
龙湖天宸原著,[ 津南 海河教育园区 ] 和慧南路,在售,27000,元/㎡
恒大御景湾,[ 北辰 南仓 ] 天广路,在售,20500,元/㎡
河东融科瀚棠,[ 河东 中山门 ] 昆仑路,在售,33000,元/㎡
富国高银,[ 西青 海泰产业园 ] 华科九路16号,在售,40000,元/㎡
沽上江南,[ 津南 咸水沽镇 ] 建国大街,在售,15000,元/㎡
中储城邦,[ 北辰 南仓 ] 南仓道辅路加油站旁,在售,21500,元/㎡
龙亭苑,[ 宝坻 宝坻新城 ] 九园线,在售,8800,元/㎡起
鼎福汇,[ 南开 老城厢 ] 南马路,在售,39000,元/㎡
融创融园,[ 东丽 津滨大道 ] 津滨大道,在售,31000,元/㎡起
首创大河公馆,[ 河北 靖江路 ] 津浦北路,在售,26000,元/㎡
中交樾公馆,[ 西青 张家窝 ] 辛老路,在售,21500,元/㎡
天津海航城,[ 宁河 宁河 ] 海航东路,在售,10000,元/㎡
北大资源阅城,[ 河西 新八大里 ] 黑牛城道,在售,32000,元/㎡
海泰海港花园,[ 滨海新区 临港经济区 ] 金沙江道,在售,9500,元/㎡
永泰半岛,[ 武清 杨村 ] 京津线,在售,15000,元/㎡起
正荣府,[ 北辰 南仓 ] 天运道二支路,在售,22000,元/㎡起
京基嶺墅,[ 津南 八里台镇 ] 解放南路延长线津港公路与嶺域路交口,在售,450,万元/套起
龙湖·紫宸,[ 津南 咸水沽镇 ] 南环路,在售,18500,元/㎡
天房璟悦府,[ 北辰 瑞景 ] 北辰道,在售,22500,元/㎡
金侨宸公馆,[ 北辰 南仓 ] 南仓道,在售,23000,元/㎡
荣盛锦绣学府,[ 静海 团泊湖 ] 健康大道与盛湖路交口,在售,15500,元/㎡
融创城,[ 东丽 津滨大道 ] 津滨大道,在售,36000,元/㎡
海泰·睿塘名邸,[ 滨海新区 北塘居住区 ] 北塘大街,在售,16500,元/㎡
天山龍玺,[ 津南 小站镇 ] 昌盛路,在售,12000,元/㎡
南园,[ 津南 八里台镇 ] 科技大道,在售,9600,元/㎡
绿地海域香颂,"[ 静海 团泊湖 ] 汇水路,近津王路",在售,220,万元/套起
艾维诺森林,[ 滨海新区 大港 ] 塘港线,在售,450,万元/套起
公元大观,[ 红桥 西站 ] 咸阳北路,在售,40000,元/㎡
吉宝沁风御庭,[ 滨海新区 中新生态城 ] 和旭路,在售,21000,元/㎡起
旺海公府,[ 河北 望海楼 ] 海河东路与狮子林大街交口,在售,46000,元/㎡起
路劲阅湖,[ 东丽 成林道 ] 满江东道,在售,590,万元/套起
天津全运村,[ 河西 新梅江 ] 洞庭路,在售,45000,元/㎡起
钱隆学府,[ 津南 北闸口 ] 津岐公路,在售,12000,元/㎡起
贻成红墅郡,[ 滨海新区 塘沽 ] 塘沽新北路,在售,17000,元/㎡起
富力津门湖,[ 西青 后梅江 ] 江湾路114号,在售,34000,元/㎡起
御溪苑,[ 武清 下朱庄 ] 广贤路,在售,14000,元/㎡
松江置地广场,[ 南开 鞍山西道白堤路 ] 白堤路180号,在售,25000,元/㎡起
林奇郡中心城,[ 静海 团泊湖 ] 津王公路,在售,9300,元/㎡
江南邑,[ 河西 梅江 ] 郁江道,在售,40000,元/㎡
天房六合国际,[ 河西 新八大里 ] 黑牛城道,在售,41000,元/㎡起
世茂璀璨壹号,[ 武清 下朱庄 ] 广贤路,在售,15500,元/㎡
朝阳领御,[ 红桥 西站 ] 红旗路与邵公庄大街交口,在售,35000,元/㎡
金科天湖,价格,在售,16000,元/㎡起
天地源·叠璟院,[ 津南 北闸口 ] 福惠道与建营路交口,在售,9600,元/㎡起
联发熙园,[ 蓟州 府君山公园 ] 燕山西大街与长城大道交口西南侧,在售,15000,元/㎡起
双威悦馨苑,[ 滨海新区 中新生态城 ] 汉北路,待售,17080,元/m²
宝龙城,[ 滨海新区 滨海旅游区 ] 海晨道,在售,[],元/m²
松江水岸大观,[ 静海 团泊湖 ] 环湖东路,在售,9000,元/㎡
鸿坤原乡小镇,[ 宝坻 宝坻城区 ] 宝白公路,在售,9300,元/㎡起
碧桂园峰境,[ 滨海新区 汉沽 ] 汉沽管理区长深高速汉沽出口西侧,在售,6500,元/㎡
建投璟园,[ 滨海新区 塘沽 ] 嘉丰路京津高速北塘收费站出口，北行1...,在售,620,万元/套起
碧桂园领港府,[ 滨海新区 临港经济区 ] 渤海十七路与珠江道交口（渤海十七路东...,在售,11500,元/㎡
碧桂园忆西湖,[ 武清 泗村店 ] 大东线,待售,13367,元/m²
青果青城禧塘,"[ 滨海新区 塘沽 ] 银河环路,近金岸五道",在售,9150,元/㎡
合恒香醍名邸,[ 静海 团泊湖 ] （西区）团泊大桥西侧,待售,11703,元/m²
海熙府,[ 静海 团泊湖 ] 团泊大道西侧、健康大道以西、巢湖路以...,在售,16000,元/㎡起
津海云著,[ 津南 北闸口 ] 宣惠道与右营路交口,在售,350,万元/套起
碧桂园华厦·阅海,[ 滨海新区 汉沽 ] 三经路与六纬路交口,在售,9600,元/㎡
天房光合院,[ 静海 团泊湖 ] 光合谷旅游度假区内,待售,11703,元/m²
朗诗中福翡翠澜湾,[ 滨海新区 中新生态城 ] 海博道与明盛路交口,在售,16000,元/㎡起
融侨方圆,[ 西青 张家窝 ] 枫雅道,在售,20000,元/㎡起
金科中海金海湾,[ 滨海新区 塘沽 ] 新港一号路与海滨大道交口,在售,15000,元/㎡起
荣泰广场,[ 东丽 空港 ] 环河东路,在售,15000,元/㎡起
景瑞·翰邻,[ 津南 海河教育园区 ] 泰明路与雅润路交口西南侧,在售,20000,元/㎡起
中昂安纳西小镇,[ 静海 团泊湖 ] 西新路,在售,13500,元/㎡起
中建悦府,[ 河东 大直沽 ] 津塘路与北十五经路交口东北侧,在售,40000,元/㎡起
蘭栖墅,[ 东丽 华明镇 ] 弘贯东道,在售,650,万元/套起
南湖·和颂府二期,[ 武清 南湖 ] 环湖路,待售,12000,元/m²
金科碧桂园富力·渠阳府,[ 宝坻 宝坻新城 ] 祥瑞大街与嘉才道交口西南侧,待售,10591,元/m²
新华联世家,[ 武清 河西务 ] 高村镇海逸路北侧,在售,35000,元/㎡
天房彩虹苑,[ 滨海新区 汉沽 ] 滨唐公路,在售,8500,元/㎡
科创慧谷,[ 东丽 华明镇 ] 泓顺路与永和路交口,在售,13000,元/㎡起
星河领御,[ 静海 团泊湖 ] 天房北路,在售,12000,元/㎡起
红山壹号院,[ 东丽 华明镇 ] 纬西路,在售,15500,元/㎡起
恒大帝景,[ 河东 富民路 ] 昆仑路,在售,42000,元/㎡
青朗园,[ 西青 杨柳青 ] 西青道,在售,18000,元/㎡
天房天泰,[ 河北 宜白路 ] 天泰路696号,在售,33000,元/㎡
滨海270,[ 滨海新区 于家堡 ] 中心商务区新华路与永太路交口,在售,26000,元/㎡起
滨海明发广场,[ 滨海新区 塘沽 ] 万荣大街与海川路交口（高铁滨海站东侧...,在售,12500,元/㎡
中冶帝景,[ 蓟州 城关 ] 迎宾路与康平路交口东侧,在售,14500,元/㎡
碧桂园听湖,[ 武清 南湖 ] 天和路与于庄道交口,在售,22000,元/㎡
九洲之地二期,[ 津南 双港镇 ] 赤龙街7号九州创意园,在售,9500,元/㎡
恒大山水城,[ 武清 泗村店 ] 碱东路,在售,15000,元/㎡
东疆国际,"[ 滨海新区 东疆港 ] 亚洲路,近天水道",在售,10000,元/㎡
融创伍杄島,[ 静海 团泊湖 ] 中央大道,在售,15000,元/㎡
海宁湾,[ 滨海新区 汉沽 ] 新开南路,在售,12000,元/㎡
沽北壹號,[ 滨海新区 汉沽 ] 大丰路与东风路交口向东300米,待售,9486,元/m²
富力广东大厦,"[ 滨海新区 响螺湾 ] 庆盛道,近集华道",在售,15000,元/㎡
保利梧桐语,[ 武清 南湖 ] 天和路西侧,在售,10500,元/㎡
泊悦橙,[ 武清 下朱庄 ] 京津公路,在售,7300,元/㎡
融信西海岸,[ 静海 团泊湖 ] 东区仁爱西道与泽水南路交口,待售,11703,元/m²
富力爱丁堡,[ 津南 双港镇 ] 大沽南路与外环南路交口,在售,27000,元/㎡
佳汇摩尔广场摩尔空间,[ 武清 下朱庄 ] 京津公路东侧（京津公路与武清环线交口...,待售,14057,元/m²
联发静湖1号,[ 滨海新区 中新生态城 ] 中生大道与静湖南路交口,待售,19354,元/m²
当代拾光里ΜΟΜΛ,[ 武清 下朱庄 ] 文汇路与齐家道交口,在售,12500,元/㎡
六和茗著,[ 静海 团泊湖 ] 交东沙道与巢湖路交口,在售,15000,元/㎡
中建海纳府,[ 滨海新区 中新生态城 ] 中生大道与静湖南路交口,在售,19980,元/㎡
融创181,[ 南开 水上奥体 ] 凌宾路,在售,68000,元/㎡
香港建鑫城,[ 津南 八里台镇 ] 二八线,在售,8000,元/㎡
星河国际,[ 北辰 南仓 ] 沁河中道与淮东路交口南侧（铁东北路与...,在售,23000,元/㎡
光耀东方文化广场,[ 滨海新区 响螺湾 ] 迎宾大道,在售,15000,元/㎡
基業御墅,[ 静海 团泊湖 ] 团泊西区网球中心南侧、常海道东侧,在售,13000,元/㎡
泰禾•津海院子,价格,待售,23500,元/㎡
滨江公馆,[ 宁河 宁河 ] 规划三八河路,在售,12000,元/㎡
上东金茂悦,[ 东丽 成林道 ] 程州道与迭山路西北侧,在售,29000,元/㎡
天房锦园,"[ 东丽 华明镇 ] 流芳路,近么六桥道",在售,16000,元/㎡起
