house_name,house_location,house_status,house_price,price_unit
风度盛荟,[ 东部产业园 黄江 ] 富海大道,在售,15000,元/㎡起
锦绣山河五期晓月湖,[ 松山湖区 松山湖 ] 红棉大道3号,在售,33000,元/㎡
金色半山花园,[ 东南临深区 清溪 ] 清溪大道,在售,25000,元/㎡
3号别墅,[ 松山湖区 松山湖 ] 新竹路3号,在售,40000,元/㎡
江海天悦,[ 东部产业园 黄江 ] 黄江大道,在售,19000,元/㎡
光明国际,[ 东部产业园 黄江 ] 黄江大道,在售,17000,元/㎡起
春晖国际城,[ 东南临深区 塘厦 ] 林村春晖路1号,在售,22000,元/㎡
锦龙湾畔,[ 东南临深区 凤岗 ] 雁田村镇田北路83号,在售,23000,元/㎡起
华安珑廷,[ 东部产业园 黄江 ] 长江路,在售,20000,元/㎡
樟城华轩,[ 东南临深区 樟木头 ] 东莞市樟木头镇西城路天一城斜对面（香...,在售,17000,元/㎡
星际湾,[ 松山湖区 石龙 ] 西湖中路111号,在售,17000,元/㎡
长虹百荟花园,[ 东南临深区 樟木头 ] 西城路,在售,17500,元/㎡
丰泰天禧,[ 东部产业园 东坑 ] 沿河西二路41号,在售,15500,元/㎡
超卓松湖时代,[ 松山湖区 大朗 ] 佛新社区聚新三路66号,在售,17000,元/㎡
盈拓御江,[ 中心城区 石碣 ] 滨江东路191号,在售,16500,元/㎡
IBOX,[ 东部产业园 常平 ] 翠珠路,在售,10300,元/㎡起
翔龙天地,[ 东部产业园 常平 ] 新城大道,在售,20000,元/㎡起
丰泰观山碧水·凌峰,[ 滨海区 厚街 ] 环湖路,在售,18000,元/㎡起
碧桂园东江月,[ 中心城区 莞城 ] 运河东三路,在售,22000,元/㎡
广基自由星城,[ 东南临深区 塘厦 ] 诸佛岭大道112号,在售,22000,元/㎡
寰宇汇金中心,[ 中心城区 南城 ] 隆溪路,在售,18000,元/㎡起
旺南世贸中心写字楼,[ 中心城区 南城 ] 莞太路,在售,18000,元/㎡起
南信产业国际,[ 中心城区 南城 ] 东莞市南城区宏图路86号,待售,18600,元/m²
凤凰台商铺,[ 东南临深区 凤岗 ] 凤观路1号,在售,25000,元/㎡
联科国际信息产业园,[ 中心城区 南城 ] 南城水濂山大道环莞快速路出口,待售,18600,元/m²
凤凰台,[ 东南临深区 凤岗 ] 凤观路1号,在售,22000,元/㎡起
东兴悦庭,[ 东部产业园 常平 ] 塘角路,在售,13700,元/㎡起
富通旗峰公馆,[ 中心城区 莞城 ] 旗峰路166号,在售,21000,元/㎡起
凯达华庭峰景台,[ 东部产业园 桥头 ] 莲湖路,在售,12000,元/㎡
卓为九玺,[ 东部产业园 常平 ] 桔园路,在售,14000,元/㎡
益田大运城邦,[ 东南临深区 凤岗 ] 龙平东路,在售,60000,元/㎡起
鸿盈城汇中央,[ 水乡新城 洪梅 ] 振兴路雍景花园北,在售,14000,元/㎡起
宏川智汇中心,[ 中心城区 南城 ] 宏七路与宏三路交叉口北50米,待售,18600,元/m²
湾区国际,[ 中心城区 南城 ] 车站路与隐山路交汇处（南城车站对面）,待售,18600,元/m²
蓝山锦湾三期,[ 东南临深区 凤岗 ] 祥新东路38号,在售,35000,元/㎡起
桃源艺境,[ 东部产业园 常平 ] 环常南路,在售,18500,元/㎡起
碧桂园铂悦府,[ 东部产业园 常平 ] 马路与园富路交汇处,待售,15125,元/m²
星汇置地广场,[ 东部产业园 常平 ] 东征路,在售,16000,元/㎡
时代天境商铺,[ 松山湖区 石排 ] 公园南路,在售,23000,元/㎡起
松湖智谷,[ 松山湖区 松山湖 ] 松山湖松山湖大道与石大路交汇处,在售,11000,元/㎡
嘉宏振兴中心,[ 中心城区 东城 ] 东莞大道11号,在售,28000,元/㎡起
南方商业大厦,[ 东南临深区 樟木头 ] 莞樟西路60号,在售,20000,元/㎡起
华润常平项目,[ 东部产业园 常平 ] 站北路,待售,15125,元/m²
东座雍景项目,[ 东部产业园 横沥 ] 环莞快速路南侧,待售,15700,元/m²
碧桂园旗山玖珑湾项目,[ 东部产业园 常平 ] 振兴路88号,待售,15125,元/m²
华润企石项目,[ 东部产业园 企石 ] 人民路与湖滨南路交汇处,待售,14682,元/m²
华润清溪项目,[ 东南临深区 清溪 ] 清溪大道,待售,18150,元/m²
九洲保利天和,[ 东莞周边 周边 ] 机场东路,在售,24000,元/㎡
昊翔源壹城中心,[ 东莞周边 周边 ] 五一大道,在售,9800,元/㎡
九洲保利天和,[ 东莞周边 周边 ] 机场东路,在售,24000,元/㎡
依云小镇,价格,在售,7999,元/㎡起
昊翔源壹城中心,[ 东莞周边 周边 ] 五一大道,在售,9800,元/㎡
江门碧桂园凤凰城,[ 东莞周边 周边 ] 天鹅湖风景区,待售,9111,元/m²
碧水云天二期中央公馆,[ 松山湖区 石排 ] 石排大道旁莲湖路（石排公园正对面）,售罄,17200,元/m²
四季松湖,[ 东部产业园 东坑 ] 东兴路125号,售罄,15000,元/㎡
美丽湾畔花园,[ 松山湖区 茶山 ] 横江村商贸中心区，茶山北路与安泰路交...,售罄,19500,元/m²
湖景花园,[ 滨海区 沙田 ] 沙田大道旁,售罄,18400,元/m²
阳光粤港,[ 东部产业园 横沥 ] 中山东路,售罄,15700,元/m²
锦绣山河三期,[ 松山湖区 松山湖 ] 中心行政旅游区,售罄,35667,元/m²
金地·仟百汇,[ 东南临深区 塘厦 ] 塘厦深圳北R26;塘厦中心R26;林村广场旁,售罄,23000,元/m²
紫薇银座,[ 滨海区 沙田 ] 沙田镇沙田中心区镇标旁,售罄,18400,元/m²
凤雅颂,[ 东南临深区 凤岗 ] 凤深大道与金凤凰大道交汇处,售罄,26500,元/m²
汇景城市山谷,[ 东南临深区 清溪 ] 清溪科技路与青湖西路交汇处,售罄,18150,元/m²
国金大厦,[ 中心城区 南城 ] 宏六路,售罄,17750,元/m²
三正瑞士半山,[ 东南临深区 凤岗 ] 大运中心如意路西端（龙凤大道旁）,售罄,28363,元/m²
信鸿熙岸花园,[ 水乡新城 麻涌 ] 太和村太步路（麻涌中学对面）,售罄,15433,元/m²
富盈WO城,[ 水乡新城 道滘 ] 南丫村（南阁中路与工业路交汇处）,售罄,17133,元/m²
凤岗东江花园四期,[ 东南临深区 凤岗 ] 风深大道与龙平路交汇处（凤岗汽车站对...,售罄,26500,元/m²
紫薇银座,[ 滨海区 沙田 ] 沙田镇沙田中心区镇标旁,售罄,18400,元/m²
碧桂园柏丽湾,[ 滨海区 沙田 ] 沙田滨江路,售罄,18400,元/m²
凤雅颂,[ 东南临深区 凤岗 ] 凤深大道与金凤凰大道交汇处,售罄,26500,元/m²
汇景城市山谷,[ 东南临深区 清溪 ] 清溪科技路与青湖西路交汇处,售罄,18150,元/m²
翔龙御湖居,[ 松山湖区 松山湖 ] 新竹路11号（紧邻松湖烟雨景区）,售罄,29500,元/m²
国金大厦,[ 中心城区 南城 ] 宏六路,售罄,17750,元/m²
三正瑞士半山,[ 东南临深区 凤岗 ] 大运中心如意路西端（龙凤大道旁）,售罄,28363,元/m²
茶山碧桂园,[ 松山湖区 茶山 ] 茶兴中路与东岳路交汇处,售罄,19500,元/m²
御江1号,[ 东部产业园 横沥 ] 东莞市横沥镇政府旁（文化广场东侧）,售罄,15700,元/m²
新世纪领居三期,[ 松山湖区 大岭山 ] 大岭山新城中心区,售罄,22000,元/m²
富盈公馆,[ 水乡新城 中堂 ] 北王西路东侧（江南农批斜对面）,售罄,12883,元/m²
天利中央花园,[ 中心城区 南城 ] 西平宏伟路9号（宏伟路东侧）,售罄,18600,元/m²
御花苑天珺湾,[ 中心城区 南城 ] 蛤地路18号水濂湖畔,售罄,18600,元/m²
嘉宏松湖里的鱼,[ 松山湖区 松山湖 ] 松山湖大道与新城大道交汇处（创意生活...,售罄,28333,元/m²
鼎盛中环,[ 滨海区 厚街 ] 厚街寮厦村（S256省道寮厦路段）,售罄,17618,元/m²
皇家翡翠湾,[ 东部产业园 东坑 ] 东坑东坑生态园旁，紧邻寒溪河,售罄,16929,元/m²
中惠嶺秀,[ 东南临深区 凤岗 ] 大运新城•凤深大道•水岸豪门旁,售罄,26779,元/m²
保利未来城市,[ 滨海区 沙田 ] 稔洲村轮渡路,售罄,18400,元/m²
龙城雅郡,[ 东南临深区 凤岗 ] 大运新城龙平东路8号（龙平东路与中兴...,售罄,26500,元/m²
广源阳光里,[ 松山湖区 寮步 ] 良边村良西路与世和路交汇处,售罄,21750,元/m²
万科松湖传奇,[ 松山湖区 寮步 ] 新城大道旁（华为向生态园方向直走100...,售罄,21750,元/m²
碧桂园柏丽湾,[ 滨海区 沙田 ] 沙田滨江路,售罄,18400,元/m²
翔龙御湖居,[ 松山湖区 松山湖 ] 新竹路11号（紧邻松湖烟雨景区）,售罄,29500,元/m²
聚龙御龙湾,[ 松山湖区 石龙 ] 裕兴路与新城路的交汇处,售罄,15000,元/m²
G1蜂汇,[ 中心城区 南城 ] 南城区袁屋边社区居委会宏二路1号,售罄,18600,元/m²
东方银座中心城御廷,[ 松山湖区 大朗 ] 银朗路（大朗商会大厦对面）,售罄,21000,元/m²
聚龙御龙湾,[ 松山湖区 石龙 ] 裕兴路与新城路的交汇处,售罄,15000,元/m²
G1蜂汇,[ 中心城区 南城 ] 南城区袁屋边社区居委会宏二路1号,售罄,18600,元/m²
富盈WO城,[ 水乡新城 道滘 ] 南丫村（南阁中路与工业路交汇处）,售罄,17133,元/m²
东方银座中心城御廷,[ 松山湖区 大朗 ] 银朗路（大朗商会大厦对面）,售罄,21000,元/m²
凤岗东江花园四期,[ 东南临深区 凤岗 ] 风深大道与龙平路交汇处（凤岗汽车站对...,售罄,26500,元/m²
碧河四期水云天公馆,[ 东南临深区 樟木头 ] 莞樟路碧河花园四期（樟木头汽车总站侧...,售罄,17300,元/m²
塑金国际,[ 东南临深区 樟木头 ] 先威大道72号,售罄,17300,元/m²
合信地王广场,[ 中心城区 石碣 ] 光明路28号,售罄,14192,元/m²
华南茶叶创意园菁英时代,[ 水乡新城 道滘 ] 广深高速道滘出入口旁,售罄,17133,元/m²
厚街万达广场,[ 滨海区 厚街 ] 厚街体育路和康乐北路交汇之处,售罄,17127,元/m²
