house_name,house_location,house_status,house_price,price_unit
蓝城玉蘭公馆,[ 即墨区 老城 ] 即墨区文化路与华山二路交汇处,在售,18500,元/㎡
龙湖九里晴川,[ 胶南市 滨海大道 ] 双河路与松云路交叉口往东200米,在售,10500,元/㎡
天一仁和郡,[ 即墨区 创智新区 ] 埠惜路762号,在售,16000,元/㎡
鲁商蓝岸丽舍,[ 崂山区 高科园 ] 松岭路88号,在售,45000,元/㎡
融创北岸壹號,[ 城阳区 正阳路 ] 育英路177号（城阳六中西约100米）,在售,15000,元/㎡
兴源巴黎城,[ 胶州市 老城 ] 胶州市温州路、扬州支路、龙州路交汇处,待售,11000,元/㎡
蓝光黑钻公馆,[ 市北区 湖岛 ] 宜昌路16号,在售,25000,元/㎡起
天一仁和印象,[ 城阳区 流亭 ] 南流路286号,在售,18500,元/㎡
天一镜台山,[ 胶南市 滨海大道 ] 东元路111号（开城路与两河路交汇处北...,在售,12000,元/㎡
保利观堂,[ 城阳区 正阳路 ] S209省道东郭庄环城路小学西侧,在售,13000,元/㎡
金沙中粮祥云,[ 市北区 湖岛 ] 湖清支路2、3、4号,在售,22000,元/㎡起
万科新都会1907,[ 市北区 新都心 ] 台柳路312号,在售,26800,元/㎡
融信西发海月星湾,[ 胶南市 灵山卫 ] 滨海大道以南华山西路以东,待售,23500,元/㎡
海信千亩园,[ 即墨区 温泉镇 ] 大田路2997号,在售,12345,元/㎡起
鑫江玫瑰园,[ 城阳区 黑龙江路 ] 银河路666号,在售,17500,元/㎡
市北建投凤凰新天地,[ 市北区 山东路 ] 广昌路5号,在售,23000,元/㎡
青岛东方影都,[ 黄岛区 漓江路 ] 滨海大道1777号,在售,19500,元/㎡
恒泰青岛达观天下,[ 胶州市 胶州 ] 湘江路5号,在售,11000,元/㎡起
绿地望海领御,[ 黄岛区 安子片区 ] 嘉陵江路与滨海大道交汇处往东500米,在售,19000,元/㎡
城投悦动湾,[ 市北区 瑞昌路 ] 瑞海北路11号,在售,19000,元/㎡
海信观澜,[ 城阳区 黑龙江路 ] 黑龙江路与兴阳路交汇处,在售,12345,元/㎡起
鲁商蓝岸公馆,[ 市南区 二轻新村 ] 南京路137号,在售,25000,元/㎡
兴华景园5期,[ 即墨区 即墨市 ] 城马路39号,在售,13800,元/㎡
海信花街小镇,[ 黄岛区 漓江路 ] 万达茂向北1.2公里（星海滩路西）,在售,14500,元/㎡
银盛泰博观锦岸,[ 胶州市 少海新城 ] 北京路,待售,12325,元/m²
海达如意金岸,[ 胶州市 经济开发区 ] 尚德大道,在售,10000,元/㎡起
海尔地产云玺,[ 崂山区 海尔路 ] 海尔路1号,在售,31000,元/㎡
恩马墅院,[ 崂山区 石老人 ] 枣山东路27号,在售,36000,元/㎡
恒大御澜国际,[ 城阳区 白沙河 ] 山河路702号,在售,11000,元/㎡
亿阳金都馨城,[ 胶州市 经济开发区 ] 澳门路818号,在售,11000,元/㎡
新城云樾晓院,[ 城阳区 高新区 ] 丰年路北侧，和源路西侧，宝源路东侧，...,在售,[],元/㎡
翰林华府,[ 胶南市 滨海大道 ] 墨香路北首,在售,12000,元/㎡
莱茵公馆,"[ 黄岛区 中德生态园 ] 团结路,近昆仑山路",在售,13500,元/㎡
中铁青岛中心,[ 市南区 香港路沿线 ] 香港中路8号,在售,35000,元/㎡起
东方时尚中心,[ 胶南市 灵山卫 ] 海军路西、翠岛路南,在售,13000,元/㎡
中建尚锦苑,[ 即墨区 温泉镇 ] 滨海公路与嶺海中路交汇处,在售,11000,元/㎡
弗莱德建公元,[ 黄岛区 中德生态园 ] 团结路2877号中德生态园内,在售,16300,元/㎡起
鸿锦凤凰新城,[ 胶州市 新城 ] 广州路,在售,11000,元/㎡
慷豆创享城,[ 城阳区 夏庄 ] 重庆北路夏塔路交汇处往东300米,在售,13000,元/㎡
青特赫府二期,[ 城阳区 正阳路 ] 青威路625号,在售,14000,元/㎡
新城玺樾,[ 胶州市 新城 ] 少海北路18号,在售,12500,元/㎡
秀兰禧悦都,[ 市北区 湖岛 ] 瑞安路20号、22号,待售,25167,元/m²
樾府,价格,在售,14000,元/㎡起
建邦垅锦墅,[ 胶南市 灵山卫 ] 西海岸新区东岳路888号（灵山卫公交枢...,待售,16267,元/m²
保利开投徕卡公园,[ 黄岛区 辛安 ] 团结路与淮河西路交汇处,待售,13363,元/m²
海尔地产东方文华,[ 即墨区 老城 ] 朝阳路233号,待售,12192,元/m²
青岛海上嘉年华,[ 黄岛区 金沙滩 ] 漓江西路1166号,在售,24000,元/㎡
鑫江水青花都,[ 城阳区 黑龙江路 ] 王沙路2号,在售,20000,元/㎡
海信长江东路88+,[ 黄岛区 长江路 ] 珠江路,在售,12000,元/㎡起
融创青岛湾海墅,[ 即墨区 温泉镇 ] 凤岭一路71号,在售,600,万元/套起
居之乐之,[ 城阳区 流亭 ] 	长城南路88号,在售,20300,元/㎡
世茂悦海,[ 胶南市 滨海大道 ] 区政府旁滨海大道4098号4A级城市阳台景...,在售,11000,元/㎡起
智慧之城,"[ 城阳区 惜福镇 ] 王沙路1373号,1400号",在售,14500,元/㎡
青特金地汇豪观邸,[ 城阳区 正阳路 ] 春阳路与国城路交汇处,在售,22000,元/㎡
恒大金沙滩,[ 黄岛区 唐岛湾 ] 罗浮山路228号,在售,20000,元/㎡
金沙滩壹号,[ 黄岛区 石雀滩 ] 银雀滩路9号,在售,35000,元/㎡起
天一仁和天境,[ 城阳区 惜福镇 ] 铁骑山路,在售,13500,元/㎡
卓越宾果公寓,[ 李沧区 世园 ] 汉川路796号,在售,16000,元/㎡
中南星汇城,[ 黄岛区 辛安 ] 江山中路195号（江山路与黄河路交汇处...,在售,11500,元/㎡
三木空港小镇璟云,[ 胶州市 老城 ] 204国道胶东办事处东200米路北,在售,8000,元/㎡
中欧国际城,"[ 城阳区 高新区 ] 华贯路1号,和源路2号,和源路36号,祥源...",待售,13100,元/㎡
中海樘院,[ 即墨区 创智新区 ] 盟旺路与埠惜路路口,在售,15500,元/㎡
建邦听海,"[ 黄岛区 江山路 ] 东岳东路950号,974号,4166号",在售,[],元/㎡
海尔地产世纪观邸,[ 市北区 新都心 ] 德兴路56号/61号,在售,27000,元/㎡
蓝城春风里宸光,[ 李沧区 沧口 ] 重庆中路东侧、文昌路西侧、环翠路以北,待售,22470,元/m²
启迪协信青岛科技城,[ 市北区 瑞昌路 ] 舞阳路7号,待售,20750,元/m²
绿地海月湾,[ 城阳区 高新区 ] 聚贤桥路55号,待售,17000,元/㎡
天泰桃花源,[ 即墨区 温泉镇 ] 麒麟路68号,在售,210,万元/套起
福瀛天麓湖二期,[ 黄岛区 长江路 ] 韶山路568号,在售,26000,元/㎡
萃英花园,[ 即墨区 即墨市 ] 天山一路与长江二路交叉口（南行200米...,待售,13075,元/m²
云谷壹号公寓,[ 崂山区 海尔路 ] 海尔路一号,在售,24000,元/㎡
海泉湾港中旅公馆,[ 即墨区 即墨市 ] 鹤山东路7号,在售,22000,元/㎡起
永新公馆,[ 市南区 香港路沿线 ] 澳门路66号,在售,55000,元/㎡
青岛星河湾,[ 城阳区 高新区 ] 丰海路51号,在售,26000,元/㎡
开元城开元盛景,[ 平度市 平度 ] 杭州路与朝阳路交汇处,在售,7100,元/㎡
金秋泰和郡,[ 城阳区 夏庄 ] 玉虹路16号,在售,17400,元/㎡
永新华府,[ 平度市 平度 ] 苏州南路9号,在售,7000,元/㎡
海尔地产原乡小镇,[ 即墨区 温泉镇 ] 温泉一路399号,在售,14000,元/㎡起
海逸天成,[ 市南区 香港路沿线 ] 东海西路29号,在售,45000,元/㎡
舜宁国际金融中心,[ 胶南市 滨海大道 ] 双珠路298号,在售,17000,元/㎡
国汇观海领御,[ 黄岛区 长江路 ] 长江东路270号（居然之家东）,在售,18000,元/㎡起
保利科创紫荆阁,[ 城阳区 高新区 ] 海月路与新业支路交汇处,待售,12492,元/m²
中交中央公元,[ 即墨区 即墨市 ] 文化路180号,待售,13075,元/m²
金荷相府,[ 平度市 平度 ] 红旗路与常州路交叉路口东临,在售,8500,元/㎡
中梁国宾府,[ 平度市 平度 ] 世纪大道南侧，经三路以南，经四路以北...,在售,7500,元/㎡
中集碧桂园湖悦天境,[ 胶州市 经济开发区 ] 湘江路与科技大道交汇处（如意湖旁）,在售,11000,元/㎡起
首创空港国际中心,[ 城阳区 流亭 ] 长城南路6号,在售,11000,元/㎡
鲁信随珠花园,[ 黄岛区 金沙滩 ] 金沙滩路655号,在售,29500,元/㎡起
奥园海泊澜湾,[ 即墨区 鳌山卫 ] 蓝色硅谷滨海大道与鹤山路交汇处,在售,17600,元/㎡
天泰公园壹号,[ 莱西市 莱西 ] 济南路与青岛路交汇处,在售,6500,元/㎡起
城发长江瑞城,[ 黄岛区 唐岛湾 ] 峨眉山路366号,在售,22000,元/㎡
旭辉银盛泰锦悦都,[ 胶州市 少海新城 ] 兰州东路702号,在售,12000,元/㎡
城央公馆,[ 城阳区 流亭 ] 宝安路16号,在售,13000,元/㎡
兰庭现河1号,[ 平度市 平度 ] 青岛路3号,待售,7737,元/m²
天泰书院壹号,[ 李沧区 李村 ] 书院路,待售,20667,元/m²
中联依山伴城四期,[ 崂山区 高科园 ] 科苑纬四路88号,待售,38000,元/m²
华地仟佰墅,[ 城阳区 白沙河 ] 白沙河路297号,待售,15750,元/m²
胶州天泰时光印象,[ 胶州市 新城 ] 南区香港西路898号，北区上海路802号,在售,9000,元/㎡
天泰碧玺园,[ 城阳区 流亭 ] 春城路,在售,28000,元/㎡起
龙湖舜山府,[ 城阳区 正阳路 ] 硕阳路与荟城路交汇,在售,[],元/㎡起
西海岸碧桂园翡翠湾,[ 黄岛区 长江路 ] 长江路与衡山路交汇处北400米,待售,25900,元/㎡
鲁骐金岸世家,[ 胶州市 空港 ] 空港新区李哥庄联谊大街77号,待售,7922,元/m²
星雨华府,价格,待售,13720,元/m²
青岛涵碧楼海上庄园,[ 黄岛区 长江路 ] 薛家岛九龙山路277号,在售,46000,元/㎡起
万科未来城,[ 市北区 瑞昌路 ] 四流南路66号甲,在售,22000,元/㎡起
第一城,[ 市北区 瑞昌路 ] 欢乐滨海城瑞海北路9号,待售,32167,元/m²
融创红岛湾,[ 城阳区 高新区 ] 红岛街道华强南路南，东大洋安置社区北,待售,13792,元/m²
炜伦公馆,[ 胶南市 灵山卫 ] 七墩山路616号,在售,12300,元/㎡
奥润千熙之城,[ 莱西市 莱西 ] 威海路利客来西1800米,在售,5800,元/㎡
CBD首府,[ 市北区 图书馆 ] 敦化路116号,在售,22000,元/㎡起
招商雍华府,[ 城阳区 高新区 ] 同顺路8号,待售,12492,元/m²
双珑领寓,[ 胶州市 新城 ] 香港路与广州路交汇处西200米路南,在售,12000,元/㎡
海能怡然园墅,[ 胶州市 新城 ] 营杜路338号,在售,18000,元/㎡
华仁金都华府,[ 城阳区 正阳路 ] 华中路86号,在售,24000,元/㎡
海尔地产世纪公馆,[ 市北区 新都心 ] 怀远路与蚌埠路交汇处,在售,27000,元/㎡
金沙乐府,[ 黄岛区 金沙滩 ] 金沙滩东侧,待售,25750,元/m²
少海名仕府邸,[ 胶州市 少海新城 ] 海尔大道327号,在售,12500,元/㎡
观澜文苑,[ 胶州市 经济开发区 ] 交大大道与闽江路交汇处西300米,在售,10000,元/㎡
万霖的花园,[ 城阳区 黑龙江路 ] 凤岗路66号,在售,18000,元/㎡起
港中旅蓝谷壹号,[ 即墨区 鳌山卫 ] 鹤山东路东端,在售,17500,元/㎡
和达君玥,[ 市北区 新都心 ] 黑龙江南路与滁州路交汇处,待售,27500,元/㎡
万德麒麟公馆,"[ 胶南市 海水浴场 ] 圣元路,近月牙河路",待售,13431,元/m²
奥林春天,[ 胶州市 经济开发区 ] 尚德大道与长江路交汇处东侧,在售,11000,元/㎡
新兴中心城,[ 即墨区 鹤山路 ] 鹤山路与莲花山路交界处,待售,11000,元/m²
旭辉银盛泰博观一品,[ 城阳区 黑龙江路 ] 崇阳路399号,在售,30000,元/㎡
旭辉银盛泰博观星海二期,[ 胶南市 滨海大道 ] 灵山湾路与西宁路交汇处,在售,20000,元/㎡
芙蓉御璟观澜,[ 胶州市 空港 ] 福州南路与农场路交汇处,待售,11750,元/m²
西海瑞苑,[ 黄岛区 安子片区 ] 嘉陵江东路与珠江路交叉口东700米,待售,20931,元/m²
宜昌新苑,[ 市北区 新都心 ] 宜昌路12号,待售,26160,元/m²
金地金泽九里风华,[ 黄岛区 安子片区 ] 长江东路北侧、大涧山东麓,待售,22500,元/m²
越秀铂悦府,[ 胶州市 老城 ] 海尔大道与兰州东路交汇处南500米,在售,14000,元/㎡
樾郡,[ 胶州市 新城 ] 兰州东路596号,在售,11000,元/㎡
融创阿朵小镇,[ 胶南市 珠山路 ] 开城路中段,在售,24000,元/㎡
世茂璀璨天樾,[ 城阳区 高新区 ] 火炬路以北，岙东路以西,待售,12492,元/m²
创智中粮锦云,[ 即墨区 创智新区 ] 宁东路6号,待售,13917,元/m²
昆仑府,[ 城阳区 正阳路 ] 靖城路东，白云山中路北,待售,16750,元/m²
卓越天元,[ 黄岛区 金沙滩 ] 金沙滩路787号,在售,27000,元/㎡
卓越蔚蓝府邸,[ 城阳区 白沙河 ] 双元路18号,在售,15000,元/㎡
保利源诚领秀山领秀海,[ 胶南市 滨海大道 ] 两河路东前湾港路南,待售,13625,元/m²
华润MAX公寓,[ 城阳区 正阳路 ] 正阳中路与靖城路交汇处,在售,13000,元/㎡
天泰幸福里,[ 胶州市 老城 ] 胶州西路296号,待售,8657,元/m²
悦隽大都会,[ 平度市 平度 ] 赣州路与天津路交汇处,待售,7737,元/m²
天泰文化壹号,[ 即墨区 老城 ] 即墨区文化路595号,待售,16500,元/㎡
绿地国科新里城,[ 城阳区 正阳路 ] 春阳路和驯虎山路交汇处北500米,待售,16018,元/m²
青岛金地自在城,[ 胶南市 灵山卫 ] 玉泉路与灵山湾路交汇处,待售,16267,元/m²
协信天骄云麓,[ 胶州市 少海新城 ] 金昌路与兰州路交汇处,待售,12133,元/m²
腾讯双创小镇,[ 城阳区 高新区 ] 智力岛路与和融路交汇处,在售,15800,元/㎡
海信正阳中心,[ 城阳区 正阳路 ] 黑龙江路与正阳路交汇处,待售,16018,元/m²
蓝湾美墅,[ 即墨区 创智新区 ] 龙泉街道窑上村、鹤山路以北,待售,13917,元/m²
中建锦绣城,[ 胶南市 珠山路 ] 月亮湾路1077号,在售,12000,元/㎡
润锦中央美地,[ 平度市 平度 ] 新区大道91号,在售,7500,元/㎡
青岛恒大水晶广场,[ 黄岛区 长江路 ] 黄岛区珠江路1007号，区政府对面 市民...,在售,16000,元/㎡起
汇通金融大厦,[ 平度市 平度 ] 青岛路与苏州路交界处,在售,7500,元/㎡
万科中心城,[ 城阳区 流亭 ] 长城路89号（兴阳路与长城路交汇处，景...,在售,11000,元/㎡
都市港湾,[ 黄岛区 辛安 ] 黄河中路与江山中路交叉口,在售,11000,元/㎡起
山钢东部新天地,[ 崂山区 海尔路 ] 辽阳东路与同安路交汇处,在售,19500,元/㎡
万汇创新创业园一期,[ 平度市 平度 ] 重庆路589号,在售,15000,元/㎡
国泰中心,[ 黄岛区 长江路 ] 长江路518号,在售,16000,元/㎡起
市北建投东安商街,价格,在售,23000,元/㎡
中铁青岛中心大厦,[ 市南区 香港路沿线 ] 香港中路8号,在售,29000,元/㎡起
天一仁和财富中心,[ 城阳区 正阳路 ] 正阳中路166号,在售,13000,元/㎡起
南山海悦,[ 即墨区 温泉镇 ] 温泉二路与滨海大道交汇处嶺海博览中心...,在售,16000,元/㎡
紫荆公馆,[ 城阳区 正阳路 ] 锦城路357号,在售,8700,元/㎡
和达新都汇,[ 市北区 新都心 ] 台柳路196号,待售,18000,元/㎡
远雄国际广场写字楼,[ 市南区 香港路沿线 ] 香港中路26号 (距海200米),在售,35000,元/㎡
时基悦金街,[ 市北区 水清沟 ] 萍乡路52号,在售,23000,元/㎡起
德信利群广场,[ 胶南市 灵山卫 ] 灵海路以南、海西十八路以东,在售,25000,元/㎡
同安路九号,[ 市北区 福州路 ] 同安路9号,在售,700,万元/套
MAX商务红湾,[ 城阳区 高新区 ] 广盛路77号,在售,9000,元/㎡
计世高科园,[ 城阳区 高新区 ] 河东路377号,在售,13000,元/㎡
富安国际,[ 黄岛区 江山路 ] 江山南路450号,在售,11000,元/㎡
索菲亚国际中心,[ 黄岛区 江山路 ] 庐山路2号,在售,23000,元/㎡
蔚蓝创新天地写字楼,[ 城阳区 正阳路 ] 荟城路506号,在售,9000,元/㎡起
山钢东部新天地商铺,[ 崂山区 海尔路 ] 辽阳东路与同安路交汇处,待售,24833,元/m²
海尔国际广场,[ 城阳区 高新区 ] 智力岛路8号,在售,10000,元/㎡
青岛湾,[ 市南区 西镇 ] 广州路以西，寿张路、汶上路以东，鱼台...,待售,26709,元/m²
协信航空科技城,[ 胶州市 少海新城 ] 站前大道与少海南路交汇处,待售,12360,元/m²
中铁青岛广场,[ 市北区 图书馆 ] 吴兴路139号,在售,25000,元/㎡起
中海海泊新街,[ 市北区 图书馆 ] 西吴路136号,待售,31500,元/m²
蓝湾创业园,[ 城阳区 高新区 ] 锦汇路15号,在售,8000,元/㎡
海尔地产中央花园,[ 即墨区 创智新区 ] 壮武路以西，龙山路以东，皋虞路以南，...,在售,13000,元/㎡
大都汇,[ 市北区 水清沟 ] 九江路27号,在售,19700,元/㎡
红岛壹号院,[ 城阳区 高新区 ] 华东路567号,待售,13720,元/m²
康大观山樾,[ 胶南市 珠山路 ] 阅武路2999号,在售,300,万元/套
海尔地产波尔多小镇,[ 崂山区 石老人 ] 九水东路657号甲,在售,[],万元/套
千禧国际村二期,"[ 城阳区 惜福镇 ] 铁骑山路78号,80号",在售,12000,元/㎡
东方夏威夷,[ 胶州市 胶州 ] 大洋工业园区，李王路与204国道交界处...,待售,8760,元/m²
太泉美域,[ 平度市 平度 ] 天津路997号,在售,7500,元/㎡
德馨海棠公馆,"[ 即墨区 鹤山路 ] 鹤山路,近泰山一路",在售,11000,元/㎡
中云祥瑞苑小区,[ 胶州市 胶州 ] 滨州路16号,待售,8760,元/m²
青岛海信依云小镇,[ 崂山区 石老人 ] 崂山路25号,在售,27000,元/㎡
裕龙润邦,[ 平度市 平度 ] 杭州路199号,在售,7000,元/㎡
万豪白鹭岛,[ 胶州市 少海新城 ] 少海南路6号,在售,19000,元/㎡
利盛达御景苑,[ 胶州市 老城 ] 胶莱镇中心路68号,在售,7500,元/㎡
鲁德海德堡,[ 崂山区 石老人 ] 香港东路241号,在售,47000,元/㎡
即墨古城,[ 即墨区 老城 ] 圣庙街53号,在售,12000,元/㎡起
国开高第学府,"[ 莱西市 莱西 ] 锦安西路,近深圳北路",在售,6000,元/㎡起
天和美寓,"[ 黄岛区 长江路 ] 长江西路,近灵海路",在售,12500,元/㎡
翡翠城,[ 莱西市 莱西 ] 烟台路153号,在售,7200,元/㎡起
奥润澜庭,[ 胶南市 滨海大道 ] 滨海大道路2703号,在售,30000,元/㎡起
东港新世纪花园,[ 黄岛区 漓江路 ] 积米崖港区北港路79号,在售,19000,元/㎡
瑞源名嘉国际,[ 黄岛区 唐岛湾 ] 庐山路6号,在售,23000,元/㎡起
华商金地,[ 莱西市 莱西 ] 上海东路152号,在售,7000,元/㎡
海尔地产御品华府,[ 胶州市 新城 ] 海尔大道与兰州东路交汇处东800米路南,在售,10500,元/㎡
中联自由港湾,[ 市南区 西镇 ] 新疆路8号,在售,18000,元/㎡
正北名城,[ 胶州市 胶州 ] 莱州西路128号,在售,8700,元/㎡
天一赫廷,[ 胶南市 灵山卫 ] 三沙路与映山红路交汇处,待售,12600,元/m²
汇景花园,[ 胶州市 胶州 ] 胶州市广州路与北外环路交接处往西200...,待售,8760,元/m²
金科御苑,[ 胶州市 胶州 ] 温州路1777号,在售,11000,元/㎡
安纳溪VILLA,[ 即墨区 温泉镇 ] 麒麟路116号,在售,20000,元/㎡
深港城,[ 黄岛区 长江路 ] 江山南路519号,待售,18433,元/m²
联谊枫林小镇,[ 胶州市 胶州 ] 少海南路5号,在售,11000,元/㎡
清溪康郡,[ 莱西市 莱西 ] 青岛南路98号,在售,5700,元/㎡
滨河花苑社区,[ 即墨区 即墨市 ] 通济新经济区天山一路77号,待售,13075,元/m²
福林苑三期,[ 李沧区 九水路 ] 青山路612号,在售,21000,元/㎡
