house_name,house_location,house_status,house_price,price_unit
绿地观澜湾,[ 梁溪 北塘 ] 县前西街与解放西路交叉口西北侧（原县...,在售,15000,元/㎡
恒大御峰,"[ 锡山 东亭 ] 二泉东路,近纺达路",在售,23000,元/㎡起
梁溪本源,价格,在售,16000,元/㎡起
积水裕沁湖畔庭,[ 新吴 新安 ] 菱湖大道,在售,22000,元/㎡起
深港亚太中心,[ 新吴 坊前 ] 纺城大道299号,在售,11000,元/㎡
康诗丹郡,[ 锡山 东亭 ] 广源路1号,在售,13000,元/㎡起
世贸公馆,[ 梁溪 南长 ] 太湖大道68号,在售,17000,元/㎡
中洲花溪樾,"[ 锡山 鹅湖 ] 甘虞路,近蘅芳路",在售,12500,元/㎡起
长泰国际社区,[ 锡山 东亭 ] 先锋路近纺城大道,在售,13500,元/㎡起
深港宝阁丽,[ 新吴 坊前 ] 纺城大道299号,在售,350,万元/套起
圣园,[ 滨湖 马山 ] 峰影路,在售,16000,元/㎡起
玫瑰香堤,[ 锡山 东北塘 ] 锦旺路1号,在售,20000,元/㎡起
阳光100阿尔勒,[ 惠山 堰桥 ] 北环路，近新锡澄路,待售,12125,元/m²
十里明珠,[ 滨湖 马山 ] 常乐路8号（十里明珠堤西侧）,在售,300,万元/套起
博大假日广场欢乐颂,"[ 滨湖 太湖 ] 蠡湖大道,近高浪路",在售,16500,元/㎡起
保集蓝郡,[ 宜兴 新庄 ] 新庄小学西侧,在售,8088,元/㎡
翠屏汇天地,"[ 锡山 锡东 ] 新华路,近东翔路",在售,12000,元/㎡起
国信世家璞园,[ 新吴 江溪 ] 春华路8号,在售,264,万元/套起
圆融广场,[ 梁溪 北塘 ] 锡澄路与广益路交汇处,待售,20889,元/m²
恒大华府,[ 滨湖 太湖 ] 南湖大道与塘铁桥路交汇处,在售,21000,元/㎡
锦熙府,"[ 梁溪 北塘 ] 中山路,近凤翔路",在售,16000,元/㎡起
堰湾长堤,"[ 惠山 堰桥 ] 锡澄路,近堰新路",在售,10500,元/㎡
九龙仓碧玺,[ 梁溪 南长 ] 通扬南路，近新光路,在售,18500,元/㎡
平湖印象,[ 惠山 玉祁 ] 锡玉路与湖西路的交汇口,待售,7150,元/m²
百乐和园,[ 惠山 钱桥 ] 盛岸西路,在售,340,万元/套
银城东樾府,"[ 滨湖 太湖 ] 高浪路,近南湖大道",在售,230,万元/套
无锡恒大绿洲,[ 锡山 东亭 ] 太湖大道，近东亭南路,待售,12375,元/m²
上品花园,"[ 新吴 梅村 ] 新锦路,近锡贤路",待售,14311,元/m²
龙湖九墅天玺,"[ 锡山 东亭 ] 友谊路,近锡沪路",待售,12375,元/m²
龙湖阳光城璞悦,[ 宜兴 新庄 ] 宜官路与塍芳路交汇处,在售,11000,元/㎡
时代国际,[ 梁溪 南长 ] 运河东路555号,在售,13000,元/㎡
龙玺太湖湾,"[ 宜兴 周铁 ] 环太湖路,近分百路",在售,12000,元/㎡起
百和国际花园,"[ 锡山 锡东 ] 和祥路,近弘业路",待售,12750,元/m²
金域香颂,[ 锡山 锡东 ] 盛源北路近镇南路,在售,12000,元/㎡起
华夏世纪锦园,[ 锡山 安镇 ] 鑫安路，近胶阳路,在售,16000,元/㎡
碧桂园湖悦天境,[ 宜兴 宜城 ] 宜兴市太湖大道与新源路交汇处,待售,13500,元/㎡
宝龙香槟湖,[ 惠山 玉祁 ] 平湖路209号,在售,6800,元/㎡
百好锦园,[ 惠山 堰桥 ] 锡澄路与欣惠路交叉东南侧,在售,11500,元/㎡
阿维侬庄园,[ 滨湖 马山 ] 峰影路，近梅梁路,在售,13000,元/㎡起
中南君悦府,[ 新吴 硕放 ] 通祥路，近裕丰路,在售,14200,元/㎡起
九龙仓时代上城,[ 梁溪 南长 ] 清名路，近墨文路,在售,17000,元/㎡
海岸城郦园,"[ 滨湖 太湖 ] 立信大道,近方庙路",在售,25000,元/㎡
中城誉品,[ 滨湖 河埒 ] 梁溪路，近孙蒋路,在售,17000,元/㎡
恒盛第一国际四期颐园,[ 新吴 旺庄 ] 新区旺庄东路(旺庄东路与春华路交汇处...,在售,14000,元/㎡
荣宏富家,"[ 锡山 东港 ] 东港大道,近东廊路",在售,9000,元/㎡
广汇金色华府,"[ 惠山 堰桥 ] 惠山大道,近天丰路",在售,11000,元/㎡起
御景珑庭,"[ 惠山 前洲 ] 崇文路,近西新路",在售,350,万元/套
红豆首府二期,"[ 锡山 东港 ] 锡港路,近运河路",在售,8000,元/㎡起
荣盛华府,[ 宜兴 宜城 ] 学府路与学院路交汇处往东200米,在售,13000,元/㎡起
御景豪庭,[ 宜兴 新建 ] 三鑫路88号（新建镇镇政府斜对面）,在售,7000,元/㎡
启迪协信中心,[ 新吴 新安 ] 净慧东道，近和风路,在售,10000,元/㎡
中威国际公寓,[ 惠山 堰桥 ] 吴韵路，近文通路,在售,6500,元/㎡起
嘉福公寓,"[ 锡山 东亭 ] 团结中路,近春江路",在售,8500,元/㎡
宜兴中梁首府壹号,[ 宜兴 宜城 ] 绿园路与兴业路交汇处,在售,13000,元/㎡起
锡北星邻里国际花园,[ 锡山 锡北 ] 锡港公路，近花园滨路,在售,8900,元/㎡
万科有山,[ 惠山 阳山 ] 桃溪路与杨阳路交汇处向南100米,在售,12000,元/㎡
昕湖坊,[ 锡山 鹅湖 ] 月溪路,在售,10000,元/㎡
恒大香邑,[ 宜兴 高塍镇 ] 远东大道与科技大道交汇处向西500米（...,在售,6000,元/㎡起
海伦堡竺溪府,[ 宜兴 周铁镇 ] 周前路与华仁大道交汇处,在售,7200,元/㎡
御景名仕苑,[ 惠山 前洲 ] 崇文路，近西新路,在售,320,万元/套起
金洋奥澜,[ 惠山 堰桥 ] 探索路1号(智慧大厦旁),在售,18000,元/㎡起
世茂璀璨天宸,[ 宜兴 宜城 ] 庆源大道北侧，学府路东侧,在售,12000,元/㎡起
壹克拉公馆,价格,在售,12000,元/㎡
奥体紫兰园,[ 新吴 鸿山 ] 锦鸿路以北、飞凤路以西、经十二路以东,待售,13500,元/m²
绿地四季印象,[ 宜兴 官林镇 ] 官林国际大酒店东虹路北200米,待售,10417,元/m²
九龙仓玺园,[ 梁溪 南长 ] 金城路与南长街交汇处,待售,18500,元/m²
朗诗新郡,[ 滨湖 太湖 ] 兴梁道,在售,30690,元/㎡
华夏东城一品,"[ 锡山 安镇 ] 鑫安路,近锡沪路",在售,7700,元/㎡起
银城蔚来,[ 滨湖 太湖 ] 高浪路与南湖大道交汇处（地铁1号线塘...,在售,16000,元/㎡
东岭锡上,[ 梁溪 崇安 ] 新生路与人民中路交汇处,在售,30000,元/㎡
永乐国际,[ 梁溪 南长 ] 永乐东路68号,在售,23000,元/㎡
红豆财富广场F公馆,[ 锡山 锡东 ] 丹山路西、东翔路北,待售,12200,元/m²
阳光100喜马拉雅,"[ 滨湖 太湖 ] 立信大道,近和风路",在售,18000,元/㎡起
诚寓,[ 新吴 江溪 ] 塘南北路198号,在售,9500,元/㎡
太平洋城中城天一公馆,[ 惠山 堰桥 ] 惠山大道与天一路交汇处,在售,7500,元/㎡起
佛奥天佑城,"[ 新吴 新安 ] 菱湖大道,近和风路",在售,10000,元/㎡起
梅园欢乐商业广场,[ 滨湖 河埒 ] 钱荣路与梅茶路交叉口西北侧,待售,35000,元/㎡
阿尔法公馆,[ 新吴 江溪 ] 新吴区行创四路与新光路交叉路口,在售,11000,元/㎡
恒大财富中心,"[ 滨湖 太湖 ] 立德路,近吴都路",在售,12000,元/㎡起
彩虹城,[ 新吴 旺庄 ] 长江路13号（无锡千禧大酒店南侧）,在售,25000,元/㎡起
华仁凤凰城798街区,[ 梁溪 北塘 ] 中山路与凤源路交汇处（靠近三院）,在售,18000,元/㎡起
中堂嶺寓,[ 锡山 东亭 ] 太湖大道与友谊南路交汇处,待售,12375,元/m²
藕乐汇生活广场,"[ 惠山 钱桥 ] 藕塘大道,近园区北路",在售,10000,元/㎡起
盛唐乐享城,[ 梁溪 北塘 ] 凤宾路民丰路交汇处（民丰路275号）,在售,16000,元/㎡起
前洲五洲国际广场,[ 惠山 前洲 ] 中兴路与唐平大道交汇处,在售,10000,元/㎡起
富屹新城国际,[ 新吴 新安 ] 新吴区滟澜山艺墅580号,在售,13000,元/㎡
无锡中关村科技创新园,[ 新吴 硕放 ] 太科园干城路6号（环太湖高速公路新安...,在售,5500,元/㎡
浙大网新未来寓,[ 锡山 锡东 ] 安镇街道山河路50号,待售,12200,元/m²
绅华府,[ 新吴 旺庄 ] 高浪东路19号,在售,11000,元/㎡起
百大春城商铺,[ 惠山 堰桥 ] 惠源路与堰新路交汇处,在售,13000,元/㎡起
阳光100阿尔勒广场,[ 惠山 堰桥 ] 西漳天一新街1号,待售,12125,元/m²
龙湖星悦荟,[ 新吴 新安 ] 净慧西道与具区路交叉口,在售,9000,元/㎡起
无锡孔雀城,[ 梁溪 南长 ] 南湖大道与金城高架交汇往南200米,在售,7000,元/㎡起
锡北泉山中心商业广场,[ 锡山 锡北 ] 秀泉路近泉星路,在售,50,万元/套起
山水氿城,[ 宜兴 宜城 ] 学府东路,在售,12000,元/㎡起
惠都上府名园,[ 惠山 洛社 ] 洛城大道117号,在售,13500,元/㎡
盛世兰亭苑,[ 惠山 阳山 ] 胜利路,在售,300,万元/套起
岭秀首府,[ 宜兴 宜城 ] 东氿南岸（帕佛伦斯酒店往南200米）,待售,20828,元/m²
福地桃溪,[ 宜兴 张渚 ] 渚钢路近桃溪路,在售,7300,元/㎡
香颂世家,[ 宜兴 官林镇 ] 凌霞村宜金公路北侧，官林汽车站对面,在售,8500,元/㎡
汇坚国际QQ财富公寓,[ 锡山 东亭 ] 中元路8号,待售,11750,元/m²
吉祥国际花园,[ 新吴 硕放 ] 通祥路，近新宅路,在售,10000,元/㎡
明发国际新城,"[ 惠山 堰桥 ] 石澄路,近天一路",在售,9000,元/㎡起
阳光100汀枫渡,[ 惠山 堰桥 ] 水澄路，近广石路,在售,20000,元/㎡起
明发商业广场,[ 惠山 堰桥 ] 惠山大道北环路888号,待售,12125,元/m²
雅达阳羡溪山,[ 宜兴 湖㳇镇 ] 阳羡湖南侧,在售,22000,元/㎡
家乐府,[ 梁溪 南长 ] 永乐路，近清扬路,在售,15000,元/㎡
世贸中心酒店,"[ 锡山 锡东 ] 新华路,近兴吴路",待售,12200,元/m²
香岛御墅,[ 新吴 鸿山 ] 至德大道797号,在售,11500,元/㎡
锦翠嘉苑,[ 惠山 玉祁 ] 域曙光路东、洛洲路西西新路北交汇处,待售,7150,元/m²
碧桂园凤凰台,[ 宜兴 和桥镇 ] 鹅洲东路与韦家路交叉口,在售,7800,元/㎡
中奥城际NASA,[ 锡山 锡东 ] 高铁站商务区翠山路东、兴吴路北,待售,12200,元/m²
联东U谷,[ 梁溪 北塘 ] 凤宾路100号,在售,7000,元/㎡起
蓝城无锡江南里,[ 梁溪 南长 ] 南长街与塘泾路交叉口（水仙道院南侧）,待售,18500,元/m²
龙世西湖湾庄园,[ 惠山 玉祁 ] 湖西路9号,在售,8000,元/㎡起
茂业天地观园,[ 梁溪 南长 ] 清扬路138号,在售,16000,元/㎡
万科九如城,[ 宜兴 宜城 ] 东氿大道与宜浦路交叉口向东300米,在售,25000,元/㎡起
永佳金龙名都,[ 宜兴 丁蜀镇 ] 陶都路东侧山前路北侧,待售,9787,元/m²
翰林苑,[ 宜兴 和桥 ] 国土资源局西300米,在售,8000,元/㎡起
太湖瑞仕花园,[ 滨湖 马山 ] 环太湖公路与渔港路交叉口东南侧,待售,25000,元/m²
嘉德水韵金阁,[ 滨湖 河埒 ] 开源大桥南匝道近运河西路,在售,17000,元/㎡起
无锡半山一号,[ 滨湖 马山 ] 环山东路6号,在售,1600,万元/套起
海逸北欧假日,价格,在售,6800,元/㎡
鸿景雅园,[ 锡山 锡北 ] 秀泉路近泉山路,在售,9000,元/㎡起
九龙依云,[ 宜兴 宜城 ] 荆邑路向南到底龙背山中（无锡工艺职业...,在售,1200,万元/套
东锦家园,[ 宜兴 和桥镇 ] 闸口公路东面,在售,6000,元/㎡
荷兰岛郁金香庄园,[ 宜兴 宜城 ] 氿南路宜园对面西侧300米郁金香庄园售...,在售,600,万元/套起
田园东方,[ 惠山 阳山 ] 桃溪路1号（桃溪路与阳杨路交汇处）,待售,9906,元/m²
翠竹芙蓉山庄,[ 锡山 八士 ] 友谊北路与锡港路交界处,待售,11919,元/m²
悦湖官邸,[ 惠山 洛社 ] 洛城大道麦德龙西侧,待售,13167,元/m²
彩虹未来城,[ 宜兴 宜城 ] 绿园路近杏园村,待售,16250,元/m²
融创大塘御园,[ 梁溪 北塘 ] 凤宾路西侧、广石路南侧,待售,18286,元/m²
星光天地,[ 惠山 堰桥 ] 地铁1号线刘潭站东侧,在售,11000,元/㎡
无锡恒生科技园,[ 惠山 前洲 ] 中兴路与中惠路交叉口西北侧（沪宁高铁...,在售,7500,元/㎡
无锡明园商务大厦,[ 锡山 锡东 ] 和祥路210号,在售,10000,元/㎡
嘉汇嘉园,[ 新吴 旺庄 ] 湘江路以东、旺庄路以南、天山路以北（...,待售,17667,元/m²
水岸名府,[ 锡山 鹅湖 ] 蘅芳路1号,在售,15500,元/㎡
洛城紫园,[ 惠山 洛社 ] 新钱路,在售,13000,元/㎡
东氿一号,"[ 宜兴 宜城 ] 枫隐路,近东氿大道",在售,13200,元/㎡
紫金苑天郡,"[ 锡山 锡北 ] 泉山路,近丰惠路",在售,8500,元/㎡
景湖天成,[ 宜兴 新街 ] 东临宜园，南至氿南路，西至新长铁路宜...,在售,14000,元/㎡起
万庭嘉融域,[ 宜兴 宜城 ] 庆源大道北侧，东氿大道东侧,在售,488,万元/套起
保利达江湾城,[ 梁溪 崇安 ] 解放北路20号,待售,20500,元/m²
香梅香墅,[ 新吴 硕放 ] 南星路，近通祥路,在售,13000,元/㎡起
保华湖湾意境,[ 滨湖 马山 ] 陆马公路与常乐路交叉口西北侧,待售,20333,元/m²
无锡海尔创智谷,[ 锡山 锡东 ] 新华路与兴越路交汇处,待售,12750,元/m²
金水名都,[ 宜兴 宜城 ] 龙池路近氿滨大道,在售,18000,元/㎡起
中国宜兴国际环保城,[ 宜兴 高塍镇 ] 远东大道66号,待售,7400,元/m²
金汇熙园,[ 宜兴 新街 ] 绿园路,在售,358,万元/套
清扬公寓,[ 梁溪 南长 ] 清扬路313号,在售,12500,元/㎡
长广溪旭天科技谷,[ 滨湖 太湖 ] 绣溪道55号（江南大学旁）,在售,8500,元/㎡
五洲国际小商品城,[ 惠山 钱桥 ] 盛岸西路668号,在售,8000,元/㎡起
无锡奥凯城市广场,[ 惠山 前洲 ] 从商路与中惠路交叉口东北侧,待售,8150,元/m²
国慧商务广场,[ 惠山 堰桥 ] 惠山大道108号（明发商业广场北面300m...,在售,7500,元/㎡
吉宝凌云峰阁商铺,[ 梁溪 北塘 ] 江海路南侧、锡澄路西侧,在售,23000,元/㎡起
龙山大厦,[ 滨湖 河埒 ] 梁清路555号,在售,10000,元/㎡
麦库MYCO,[ 新吴 江溪 ] 长江北路106号(长江北路东侧、金城东路...,在售,12000,元/㎡
绿城无锡桃花源,[ 滨湖 太湖 ] 缘溪道与新八路交汇处,待售,23129,元/m²
天安智慧城,[ 滨湖 太湖 ] 高浪路与菱湖大道交叉路口,在售,6500,元/㎡起
华宸汇普金融大厦,[ 梁溪 南长 ] 通扬南路251号（通扬路与动力路交叉口...,在售,13000,元/㎡
华夏大厦,[ 锡山 锡东 ] 高铁商务区广诚路东、延庆街南,待售,12200,元/m²
西溪悠然街,[ 惠山 钱桥 ] 上伟路与钱洛路交汇处,在售,20000,元/㎡起
北创科技大厦,[ 梁溪 北塘 ] 兴源北路401号,待售,21600,元/m²
星洲科技商务园,[ 新吴 旺庄 ] 行创四路与锡新一路交叉口西100米（松...,在售,7800,元/㎡
上海中心城开国际写字楼,[ 滨湖 太湖 ] 太湖大道隐秀路1888号（太湖大道与隐秀...,待售,22357,元/m²
银华金融大厦,[ 滨湖 太湖 ] 立信大道与金融六街交汇处东南侧,待售,22357,元/m²
硕放香梅哥伦布广场,[ 新吴 硕放 ] 新吴区硕放裕丰路以东、南星路以南、薛...,在售,17000,元/㎡起
金源国际大厦,[ 新吴 旺庄 ] 旺庄路和湘江路交汇处,待售,17667,元/m²
恒隆广场写字楼,[ 梁溪 崇安 ] 人民中路139号,待售,20500,元/m²
